episode,sequence,file,offset,reward,qoe,qoe_quality,epsilon,mean_loss
1,longdress,driving_B_2020.01.16_07.26.43.csv,1594,-163.8762,-163.88,-163.88,0.9985,0.000000
2,loot,static_B_2020.02.14_13.21.26.csv,494,28.7932,28.79,28.79,0.9970,0.000000
3,redandblack,static_B_2019.12.16_13.40.04.csv,301,-14.4100,-14.41,-14.41,0.9955,1.162582
4,soldier,driving_B_2020.02.14_09.38.22.csv,324,-279.0281,-279.03,-279.03,0.9940,1.372503
5,longdress,driving_B_2020.02.13_13.03.24.csv,1747,-13.1020,-13.10,-13.10,0.9924,1.516069
6,loot,driving_B_2020.01.16_09.56.56.csv,104,-97.9147,-97.91,-97.91,0.9909,1.290382
7,redandblack,static_B_2020.02.14_13.21.26.csv,314,41.7321,41.73,41.73,0.9894,1.261704
8,soldier,static_B_2020.02.14_13.21.26.csv,194,30.4711,30.47,30.47,0.9879,1.136053
9,longdress,driving_B_2020.01.16_12.10.03.csv,244,33.7633,33.76,33.76,0.9864,0.950853
10,loot,static_B_2020.02.27_18.39.27.csv,5707,38.8270,38.83,38.83,0.9848,0.943262
11,redandblack,static_B_2020.02.27_18.39.27.csv,3367,37.2090,37.21,37.21,0.9833,0.774890
12,soldier,driving_B_2020.02.13_13.03.24.csv,2188,-250.0705,-250.07,-250.07,0.9818,0.823896
13,longdress,driving_B_2019.12.16_12.27.05.csv,686,-55.3300,-55.33,-55.33,0.9803,0.966415
14,loot,driving_B_2019.12.16_12.27.05.csv,1106,-40.3035,-40.30,-40.30,0.9788,0.885832
15,redandblack,driving_B_2020.01.16_07.26.43.csv,1770,-108.9689,-108.97,-108.97,0.9772,0.951588
16,soldier,driving_B_2020.02.13_15.02.01.csv,1571,-549.7552,-549.76,-549.76,0.9757,1.170659
17,longdress,driving_B_2019.12.17_07.32.39.csv,153,-59.4868,-59.49,-59.49,0.9742,1.199484
18,loot,driving_B_2020.02.13_13.03.24.csv,247,-69.2421,-69.24,-69.24,0.9727,1.087874
19,redandblack,static_B_2020.02.27_18.39.27.csv,1627,27.8326,27.83,27.83,0.9712,1.186426
20,soldier,driving_B_2019.12.16_12.27.05.csv,746,2.2078,2.21,2.21,0.9696,1.083540
21,longdress,driving_B_2019.12.16_12.27.05.csv,986,38.9905,38.99,38.99,0.9681,1.073393
22,loot,driving_B_2020.02.13_15.02.01.csv,851,-26.6466,-26.65,-26.65,0.9666,0.988639
23,redandblack,static_B_2020.02.27_18.39.27.csv,5742,22.8131,22.81,22.81,0.9651,0.984689
