# C:\Users\Nima\AppData\Local\Programs\Python\Python313\python.exe -u C:\Users\Nima\PointCloudStreaming\scripts\train_dqn.py --out C:\Users\Nima\PointCloudStreaming\logs/train_runs/qoe_v2_wide\sweep\confirm\trial_001_s49\abr_dqn.pkl --run-dir C:\Users\Nima\PointCloudStreaming\logs/train_runs/qoe_v2_wide\sweep\confirm\trial_001_s49 --batch-size 64 --coverage-stride 60 --early-stop-patience 3 --epochs 8 --eps-decay-frac 0.5 --eval-every 400 --eval-offsets 3 --eval-seeds 42,43,44 --eval-sequences longdress,loot,redandblack,soldier --gamma 1.0 --hidden 256 --lam 1.0 --lr 0.0003 --mu 4.3 --protocol configs/experiment_protocol.json --reward-spec {"rebuffer_weight": 2.0, "startup_weight": 1.0, "drop_weight": null} --seed 49 --segment-frames 5 --select-by qoe_quality --target-update 6000 --torch-threads 2 --lstm C:\Users\Nima\PointCloudStreaming\models/bandwidth_lstm_s5.pkl
==========================================================================================
🤖 DQN ABR training
   sequences: ['longdress', 'loot', 'redandblack', 'soldier'] | validation sequences: ['longdress', 'loot', 'redandblack', 'soldier']
   protocol: 4071599372abeb61 | train files: 13 | validation files: 4 | registered test files: 4 (NOT evaluated) | frames/episode: 300
   coverage stride: 60 samples -> 417 episodes/epoch x 8 epochs = 3336 episodes (~200160 env steps)
   segment: 5 frames/request (60 decisions/episode) | validation offsets/trace: 3 | validation seeds: [42, 43, 44]
   state_dim: 23 | actions: 6 | feature_spec: ['lstm_pred', 'buffer', 'last_rep_onehot', 'tput_last', 'tput_mean', 'tput_std', 'rep_bitrates', 'rep_densities']
   PyTorch CPU threads/trial: 2
   LSTM: models\bandwidth_lstm_s5.pkl
   reward = QoE: (100/N)*sum(q[fixed_log_bitrate]) - 4.3*stall_duration - 2.0*rebuffer_events - 1.0*sum|delta_segment_q| - (100/N)*dropped_frames - 1.0*startup_delay  (gamma=1.0, lr=0.0003, no learner-side scaling)
   select-by: qoe_quality | out: C:\Users\Nima\PointCloudStreaming\logs/train_runs/qoe_v2_wide\sweep\confirm\trial_001_s49\abr_dqn.pkl | run-dir: C:\Users\Nima\PointCloudStreaming\logs/train_runs/qoe_v2_wide\sweep\confirm\trial_001_s49
[ep   81] longdress    driving_B_2020.02.13_15.02.01.csv@2055  reward=QoE= -190.13 eps=0.954 loss=0.8448
[ep   82] loot         driving_B_2020.02.13_13.03.24.csv@1437  reward=QoE=  -91.07 eps=0.953 loss=0.9461
[ep   83] redandblack  static_B_2019.12.16_13.40.04.csv@501   reward=QoE=   -6.51 eps=0.953 loss=0.8771
[ep   84] soldier      static_B_2020.02.27_18.39.27.csv@3214  reward=QoE=   -0.59 eps=0.952 loss=0.9993
[ep   85] longdress    driving_B_2020.01.16_07.26.43.csv@317   reward=QoE= -218.84 eps=0.952 loss=0.9574
[ep   86] loot         driving_B_2020.01.16_07.26.43.csv@1577  reward=QoE= -198.59 eps=0.951 loss=0.9692
[ep   87] redandblack  driving_B_2019.12.16_12.27.05.csv@1152  reward=QoE=  -14.05 eps=0.950 loss=0.8304
[ep   88] soldier      driving_B_2020.02.14_09.38.22.csv@704   reward=QoE=   24.66 eps=0.950 loss=1.0605
[ep   89] longdress    driving_B_2020.01.16_07.26.43.csv@1757  reward=QoE= -126.37 eps=0.949 loss=0.9657
[ep   90] loot         static_B_2020.02.27_18.39.27.csv@4594  reward=QoE=   19.70 eps=0.949 loss=0.8584
[ep   91] redandblack  driving_B_2020.01.16_09.56.56.csv@803   reward=QoE=   31.46 eps=0.948 loss=0.9258
[ep   92] soldier      static_B_2020.02.27_18.39.27.csv@1294  reward=QoE=   39.40 eps=0.948 loss=0.9344
[ep   93] longdress    static_B_2020.02.27_18.39.27.csv@2974  reward=QoE=   30.18 eps=0.947 loss=0.8982
[ep   94] loot         driving_B_2020.02.13_15.02.01.csv@1455  reward=QoE=  -94.25 eps=0.946 loss=0.9212
[ep   95] redandblack  static_B_2020.02.27_18.39.27.csv@994   reward=QoE=   33.84 eps=0.946 loss=0.9131
[ep   96] soldier      static_B_2019.12.16_13.40.04.csv@1904  reward=QoE=  -11.33 eps=0.945 loss=0.7954
[ep   97] longdress    driving_B_2019.12.16_12.27.05.csv@1111  reward=QoE=  -65.41 eps=0.945 loss=0.8181
[ep   98] loot         driving_B_2020.02.13_13.03.24.csv@2188  reward=QoE= -174.06 eps=0.944 loss=0.8167
[ep   99] redandblack  static_B_2020.02.27_18.39.27.csv@154   reward=QoE=   15.99 eps=0.944 loss=0.8391
[ep  100] soldier      driving_B_2020.02.13_15.02.01.csv@2595  reward=QoE=   14.41 eps=0.943 loss=0.8452
[ep  101] longdress    driving_B_2020.02.13_13.03.24.csv@1257  reward=QoE= -220.65 eps=0.942 loss=0.8677
[ep  102] loot         driving_B_2020.01.16_09.56.56.csv@1463  reward=QoE=   25.76 eps=0.942 loss=0.9805
[ep  103] redandblack  driving_B_2019.12.17_07.32.39.csv@1914  reward=QoE=  -16.81 eps=0.941 loss=0.8032
[ep  104] soldier      driving_B_2020.02.13_15.02.01.csv@1995  reward=QoE=   38.67 eps=0.941 loss=0.9062
[ep  105] longdress    static_B_2019.12.16_13.40.04.csv@1521  reward=QoE=   35.98 eps=0.940 loss=0.9182
[ep  106] loot         driving_B_2020.01.16_07.26.43.csv@497   reward=QoE=  -37.07 eps=0.940 loss=0.9091
[ep  107] redandblack  driving_B_2020.02.13_15.02.01.csv@2175  reward=QoE=   31.28 eps=0.939 loss=0.8201
[ep  108] soldier      driving_B_2020.01.16_09.56.56.csv@983   reward=QoE=   20.49 eps=0.938 loss=0.8741
[ep  109] longdress    static_B_2020.02.27_18.39.27.csv@3874  reward=QoE=  -52.17 eps=0.938 loss=1.0046
[ep  110] loot         driving_B_2020.01.16_07.26.43.csv@437   reward=QoE= -133.46 eps=0.937 loss=0.8962
[ep  111] redandblack  driving_B_2020.01.16_07.26.43.csv@1397  reward=QoE= -105.11 eps=0.937 loss=0.9642
[ep  112] soldier      driving_B_2020.01.16_09.56.56.csv@143   reward=QoE=  -59.39 eps=0.936 loss=0.8659
[ep  113] longdress    driving_B_2020.02.27_17.30.15.csv@289   reward=QoE= -393.29 eps=0.936 loss=0.8034
[ep  114] loot         static_B_2020.02.27_18.39.27.csv@3274  reward=QoE=   25.50 eps=0.935 loss=0.8916
[ep  115] redandblack  driving_B_2020.01.16_09.56.56.csv@1043  reward=QoE=  -65.61 eps=0.935 loss=0.8829
[ep  116] soldier      driving_B_2019.12.16_12.27.05.csv@1152  reward=QoE=  -24.46 eps=0.934 loss=0.8189
[ep  117] longdress    driving_B_2020.01.16_09.56.56.csv@743   reward=QoE=   38.78 eps=0.933 loss=0.8386
[ep  118] loot         static_B_2020.02.27_18.39.27.csv@2854  reward=QoE=   41.84 eps=0.933 loss=0.7956
[ep  119] redandblack  driving_B_2020.02.13_13.03.24.csv@1377  reward=QoE=  -87.22 eps=0.932 loss=0.9134
[ep  120] soldier      static_B_2020.02.27_18.39.27.csv@3454  reward=QoE=   31.64 eps=0.932 loss=0.8745
[ep  121] longdress    driving_B_2019.12.17_07.32.39.csv@1434  reward=QoE=   -0.69 eps=0.931 loss=0.8798
[ep  122] loot         driving_B_2020.02.13_13.03.24.csv@357   reward=QoE=  -64.30 eps=0.931 loss=0.8616
[ep  123] redandblack  static_B_2020.02.27_18.39.27.csv@1474  reward=QoE=   20.23 eps=0.930 loss=0.8533
[ep  124] soldier      driving_B_2020.02.14_09.38.22.csv@1004  reward=QoE= -113.54 eps=0.929 loss=0.8261
[ep  125] longdress    driving_B_2020.01.16_07.26.43.csv@1517  reward=QoE= -115.32 eps=0.929 loss=0.8024
[ep  126] loot         driving_B_2020.02.13_15.02.01.csv@255   reward=QoE=   40.50 eps=0.928 loss=0.9861
[ep  127] redandblack  static_B_2020.02.27_18.39.27.csv@1054  reward=QoE=   36.52 eps=0.928 loss=0.9620
[ep  128] soldier      driving_B_2020.01.16_09.56.56.csv@323   reward=QoE=  -20.85 eps=0.927 loss=0.8946
[ep  129] longdress    static_B_2020.02.27_18.39.27.csv@2434  reward=QoE=   41.23 eps=0.927 loss=0.7756
[ep  130] loot         static_B_2020.02.27_18.39.27.csv@1774  reward=QoE=   18.16 eps=0.926 loss=0.8332
[ep  131] redandblack  static_B_2019.12.16_13.40.04.csv@1161  reward=QoE= -202.49 eps=0.925 loss=0.9084
[ep  132] soldier      static_B_2020.02.27_18.39.27.csv@5134  reward=QoE=   41.10 eps=0.925 loss=0.8752
[ep  133] longdress    driving_B_2020.02.13_13.03.24.csv@897   reward=QoE= -155.39 eps=0.924 loss=0.8008
[ep  134] loot         static_B_2019.12.16_13.40.04.csv@801   reward=QoE=   32.41 eps=0.924 loss=0.7870
[ep  135] redandblack  driving_B_2020.02.13_15.02.01.csv@135   reward=QoE=   30.51 eps=0.923 loss=0.7218
[ep  136] soldier      static_B_2020.02.27_18.39.27.csv@1954  reward=QoE=   13.39 eps=0.923 loss=0.8636
[ep  137] longdress    driving_B_2020.02.14_09.38.22.csv@1304  reward=QoE=   33.64 eps=0.922 loss=0.8402
[ep  138] loot         driving_B_2020.02.27_17.30.15.csv@709   reward=QoE= -231.03 eps=0.921 loss=0.8621
[ep  139] redandblack  driving_B_2020.02.14_12.58.17.csv@270   reward=QoE= -419.64 eps=0.921 loss=0.7400
[ep  140] soldier      static_B_2020.02.27_18.39.27.csv@4294  reward=QoE=   24.40 eps=0.920 loss=0.8118
[ep  141] longdress    static_B_2020.02.27_18.39.27.csv@4114  reward=QoE=   30.99 eps=0.920 loss=0.8755
[ep  142] loot         driving_B_2019.12.17_07.32.39.csv@1134  reward=QoE=   24.63 eps=0.919 loss=0.8700
[ep  143] redandblack  driving_B_2020.02.27_17.30.15.csv@229   reward=QoE= -530.95 eps=0.919 loss=0.7594
[ep  144] soldier      driving_B_2019.12.17_07.32.39.csv@654   reward=QoE= -135.26 eps=0.918 loss=0.9322
[ep  145] longdress    driving_B_2020.02.13_13.03.24.csv@1737  reward=QoE=   20.98 eps=0.917 loss=1.0149
[ep  146] loot         driving_B_2020.02.13_13.03.24.csv@537   reward=QoE=  -28.75 eps=0.917 loss=0.9254
[ep  147] redandblack  driving_B_2020.02.13_13.03.24.csv@837   reward=QoE= -100.84 eps=0.916 loss=0.8136
[ep  148] soldier      static_B_2020.02.27_18.39.27.csv@4234  reward=QoE=    7.16 eps=0.916 loss=0.8497
[ep  149] longdress    driving_B_2020.02.14_09.38.22.csv@1244  reward=QoE=  -36.63 eps=0.915 loss=0.8536
[ep  150] loot         driving_B_2020.01.16_09.56.56.csv@1523  reward=QoE=   27.22 eps=0.915 loss=0.9851
[ep  151] redandblack  static_B_2019.12.16_13.40.04.csv@861   reward=QoE=   45.89 eps=0.914 loss=0.7830
[ep  152] soldier      static_B_2020.02.27_18.39.27.csv@2734  reward=QoE=   38.42 eps=0.913 loss=0.8825
[ep  153] longdress    driving_B_2020.02.13_15.02.01.csv@495   reward=QoE=  -75.86 eps=0.913 loss=0.8404
[ep  154] loot         driving_B_2020.01.16_09.56.56.csv@923   reward=QoE=  -38.16 eps=0.912 loss=0.8916
[ep  155] redandblack  driving_B_2020.01.16_07.26.43.csv@1157  reward=QoE=  -22.03 eps=0.912 loss=0.7836
[ep  156] soldier      driving_B_2020.02.13_13.03.24.csv@1557  reward=QoE= -241.37 eps=0.911 loss=0.7979
[ep  157] longdress    static_B_2020.02.27_18.39.27.csv@514   reward=QoE=    0.50 eps=0.911 loss=0.8321
[ep  158] loot         static_B_2020.02.27_18.39.27.csv@5194  reward=QoE=   38.13 eps=0.910 loss=0.8149
[ep  159] redandblack  driving_B_2019.12.16_12.27.05.csv@691   reward=QoE=  -30.78 eps=0.909 loss=0.8127
[ep  160] soldier      driving_B_2019.12.16_12.27.05.csv@391   reward=QoE= -235.64 eps=0.909 loss=0.8435
[ep  161] longdress    static_B_2019.12.16_13.40.04.csv@1221  reward=QoE=   -6.68 eps=0.908 loss=0.7629
[ep  162] loot         driving_B_2020.01.16_09.56.56.csv@623   reward=QoE=   38.33 eps=0.908 loss=0.8881
[ep  163] redandblack  driving_B_2020.02.14_09.38.22.csv@1478  reward=QoE=  -55.33 eps=0.907 loss=0.8588
[ep  164] soldier      driving_B_2019.12.17_07.32.39.csv@54    reward=QoE=  -59.27 eps=0.907 loss=0.6576
[ep  165] longdress    static_B_2020.02.14_13.21.26.csv@665   reward=QoE=   36.38 eps=0.906 loss=0.8022
[ep  166] loot         static_B_2020.02.27_18.39.27.csv@2314  reward=QoE=   16.85 eps=0.905 loss=0.7637
[ep  167] redandblack  driving_B_2020.02.13_13.03.24.csv@1917  reward=QoE= -294.61 eps=0.905 loss=0.8606
[ep  168] soldier      driving_B_2020.01.16_09.56.56.csv@383   reward=QoE=  -90.95 eps=0.904 loss=0.6997
[ep  169] longdress    driving_B_2020.01.16_07.26.43.csv@1770  reward=QoE= -149.07 eps=0.904 loss=0.8019
[ep  170] loot         static_B_2020.02.27_18.39.27.csv@5614  reward=QoE=   44.67 eps=0.903 loss=0.8452
[ep  171] redandblack  static_B_2020.02.27_18.39.27.csv@3934  reward=QoE=   28.52 eps=0.903 loss=0.7756
[ep  172] soldier      driving_B_2020.02.14_09.38.22.csv@1064  reward=QoE= -124.50 eps=0.902 loss=1.0003
[ep  173] longdress    driving_B_2020.01.16_07.26.43.csv@257   reward=QoE=   -6.25 eps=0.901 loss=0.8093
[ep  174] loot         driving_B_2020.02.13_15.02.01.csv@2295  reward=QoE= -119.63 eps=0.901 loss=0.8487
[ep  175] redandblack  driving_B_2020.01.16_09.56.56.csv@1163  reward=QoE=  -45.44 eps=0.900 loss=0.7426
[ep  176] soldier      static_B_2020.02.14_13.21.26.csv@5     reward=QoE=   -2.54 eps=0.900 loss=0.7793
[ep  177] longdress    driving_B_2019.12.17_07.32.39.csv@1014  reward=QoE=  -35.63 eps=0.899 loss=0.7788
[ep  178] loot         driving_B_2020.02.14_09.38.22.csv@1478  reward=QoE=  -37.88 eps=0.899 loss=0.8292
[ep  179] redandblack  static_B_2020.02.27_18.39.27.csv@2494  reward=QoE=   26.96 eps=0.898 loss=0.7758
[ep  180] soldier      driving_B_2020.02.27_17.30.15.csv@349   reward=QoE= -213.84 eps=0.897 loss=0.8708
[ep  181] longdress    driving_B_2020.02.13_15.02.01.csv@1875  reward=QoE=  -59.16 eps=0.897 loss=0.7598
[ep  182] loot         static_B_2019.12.16_13.40.04.csv@1041  reward=QoE=   42.09 eps=0.896 loss=0.8524
[ep  183] redandblack  static_B_2020.02.14_13.21.26.csv@605   reward=QoE=   30.70 eps=0.896 loss=0.8179
[ep  184] soldier      driving_B_2019.12.17_07.32.39.csv@2094  reward=QoE=   38.08 eps=0.895 loss=0.7717
[ep  185] longdress    static_B_2020.02.27_18.39.27.csv@4954  reward=QoE=   47.42 eps=0.895 loss=0.9389
[ep  186] loot         static_B_2020.02.27_18.39.27.csv@2614  reward=QoE=   40.23 eps=0.894 loss=0.8072
[ep  187] redandblack  driving_B_2020.02.13_13.03.24.csv@657   reward=QoE=  -63.26 eps=0.894 loss=0.7730
[ep  188] soldier      static_B_2020.02.27_18.39.27.csv@5314  reward=QoE=   39.92 eps=0.893 loss=0.8114
[ep  189] longdress    static_B_2020.02.14_13.21.26.csv@245   reward=QoE=   33.57 eps=0.892 loss=0.7705
[ep  190] loot         driving_B_2020.02.14_12.58.17.csv@570   reward=QoE=  -34.70 eps=0.892 loss=0.6405
[ep  191] redandblack  static_B_2020.02.27_18.39.27.csv@874   reward=QoE=   22.20 eps=0.891 loss=0.8018
[ep  192] soldier      driving_B_2020.02.13_15.02.01.csv@975   reward=QoE= -143.18 eps=0.891 loss=0.7973
[ep  193] longdress    static_B_2019.12.16_13.40.04.csv@1341  reward=QoE=   10.98 eps=0.890 loss=0.8669
