episode,sequence,file,offset,reward,qoe,qoe_quality,epsilon,mean_loss
1,longdress,static_B_2020.02.27_18.39.27.csv,5178,27.6243,27.62,27.62,0.9989,0.000000
2,loot,driving_B_2019.12.17_07.32.39.csv,1166,-4.7818,-4.78,-4.78,0.9979,0.731651
3,redandblack,driving_B_2019.12.17_07.32.39.csv,2246,21.8866,21.89,21.89,0.9968,0.718446
4,soldier,static_B_2020.02.27_18.39.27.csv,4518,-4.7357,-4.74,-4.74,0.9957,0.585939
5,longdress,driving_B_2020.01.16_07.26.43.csv,211,-65.4290,-65.43,-65.43,0.9946,0.735050
6,loot,driving_B_2020.02.14_09.38.22.csv,421,-46.2462,-46.25,-46.25,0.9935,1.060367
7,redandblack,driving_B_2020.01.16_09.56.56.csv,1570,20.0316,20.03,20.03,0.9924,0.969226
8,soldier,driving_B_2020.02.13_15.02.01.csv,81,22.0226,22.02,22.02,0.9913,0.864901
9,longdress,static_B_2019.12.16_13.40.04.csv,240,21.0935,21.09,21.09,0.9903,0.887549
10,loot,driving_B_2020.01.16_07.26.43.csv,31,-27.8889,-27.89,-27.89,0.9892,0.889224
11,redandblack,static_B_2020.02.27_18.39.27.csv,1818,-59.6609,-59.66,-59.66,0.9881,1.019545
12,soldier,driving_B_2019.12.17_07.32.39.csv,2066,9.3704,9.37,9.37,0.9870,0.853200
13,longdress,static_B_2020.02.27_18.39.27.csv,318,37.1946,37.19,37.19,0.9859,0.750570
14,loot,static_B_2020.02.27_18.39.27.csv,3558,-7.3883,-7.39,-7.39,0.9848,0.756345
15,redandblack,driving_B_2020.02.13_13.03.24.csv,1879,-590.4572,-590.46,-590.46,0.9838,2.102303
16,soldier,static_B_2020.02.27_18.39.27.csv,378,34.8585,34.86,34.86,0.9827,1.291777
17,longdress,driving_B_2020.02.13_15.02.01.csv,741,-10.4691,-10.47,-10.47,0.9816,1.844910
18,loot,static_B_2020.02.27_18.39.27.csv,2538,17.9104,17.91,17.91,0.9805,1.470589
