# C:\Users\Nima\AppData\Local\Programs\Python\Python313\python.exe -u C:\Users\Nima\PointCloudStreaming\train_dqn.py --out C:\Users\Nima\PointCloudStreaming\logs\train_runs\20260711_073843_full\sweep\trial_007_s42\abr_dqn.pkl --run-dir C:\Users\Nima\PointCloudStreaming\logs\train_runs\20260711_073843_full\sweep\trial_007_s42 --coverage-stride 60 --epochs 8 --eval-every 100 --eval-seeds 42,43,44 --lam 1.0 --lr 0.0001 --mu 2.0 --no-lstm-pred --playback-rate-min 0.9 --reward-spec {"stall_mode": "bounded", "stall_cap_s": 2.0, "event_penalty": 2.0} --seed 42 --segment-frames 5 --select-by qoe_quality --target-update 3000
==========================================================================================
🤖 DQN ABR training
   sequences: ['longdress', 'loot', 'redandblack', 'soldier'] | eval sequence: longdress
   train files: 4 | test files: 1 | frames/episode: 300
   coverage stride: 60 samples -> 199 episodes/epoch x 8 epochs = 1592 episodes (~95520 env steps)
   segment: 5 frames/request (60 decisions/episode) | playback-rate-min: 0.9 | eval seeds: [42, 43, 44]
   state_dim: 22 | actions: 6 | feature_spec: ['buffer', 'last_rep_onehot', 'tput_last', 'tput_mean', 'tput_std', 'rep_bitrates', 'rep_densities']
   reward: q[log_density] - 2.0*min(stall,2.0) + 2.0*new_event - 1.0*|dq|  (gamma=0.99, lr=0.0001, reward_norm=True, reward_scale=1.0)
   select-by: qoe_quality | out: C:\Users\Nima\PointCloudStreaming\logs\train_runs\20260711_073843_full\sweep\trial_007_s42\abr_dqn.pkl | run-dir: C:\Users\Nima\PointCloudStreaming\logs\train_runs\20260711_073843_full\sweep\trial_007_s42
==========================================================================================
[eval @ ep 0] untrained: reward=255.88 qoe=46.0 qoe_q=84.9
[ep    1] longdress    static_B_2020.02.13_13.57.29.csv@78    reward=  170.84 qoe=  77.0 qoe_q=   28.5 eps=0.999 loss=0.0000
[ep    2] loot         static_B_2020.02.27_18.39.27.csv@2448  reward=  142.61 qoe= 100.0 qoe_q=   32.5 eps=0.998 loss=1.2138
[ep    3] redandblack  static_B_2020.02.13_13.57.29.csv@378   reward=  139.64 qoe=  73.4 qoe_q=   26.4 eps=0.997 loss=0.8755
[ep    4] soldier      static_B_2019.12.16_13.40.04.csv@1262  reward=   93.92 qoe=   0.0 qoe_q=  -39.5 eps=0.996 loss=0.5648
[ep    5] longdress    static_B_2020.02.27_18.39.27.csv@3768  reward=  141.43 qoe=  85.5 qoe_q=   30.1 eps=0.995 loss=0.2366
[ep    6] loot         static_B_2020.02.27_18.39.27.csv@3888  reward=  129.85 qoe=  15.5 qoe_q=  -23.2 eps=0.994 loss=0.1122
[ep    7] redandblack  static_B_2020.02.27_18.39.27.csv@2028  reward=  182.75 qoe=  96.0 qoe_q=   47.3 eps=0.993 loss=0.0779
[ep    8] soldier      static_B_2020.02.27_18.39.27.csv@828   reward=  138.40 qoe= 100.0 qoe_q=   31.4 eps=0.992 loss=0.0705
[ep    9] longdress    static_B_2020.02.13_13.57.29.csv@2945  reward=  156.34 qoe=  62.4 qoe_q=   15.4 eps=0.991 loss=0.0581
[ep   10] loot         static_B_2020.02.27_18.39.27.csv@1488  reward=  158.82 qoe=  82.6 qoe_q=   31.2 eps=0.990 loss=0.0663
[ep   11] redandblack  static_B_2019.12.16_13.40.04.csv@1022  reward=  168.52 qoe=  64.0 qoe_q=   29.7 eps=0.989 loss=0.0671
[ep   12] soldier      static_B_2020.02.27_18.39.27.csv@3708  reward=  183.47 qoe= 100.0 qoe_q=   48.1 eps=0.988 loss=0.0588
[ep   13] longdress    static_B_2020.02.27_18.39.27.csv@5742  reward=  149.80 qoe=  67.9 qoe_q=   18.5 eps=0.987 loss=0.0548
[ep   14] loot         static_B_2020.02.27_18.39.27.csv@2628  reward=  135.30 qoe=  50.0 qoe_q=   -4.8 eps=0.986 loss=0.0574
[ep   15] redandblack  static_B_2020.02.27_18.39.27.csv@5742  reward=  158.87 qoe=  69.6 qoe_q=   23.6 eps=0.985 loss=0.0531
[ep   16] soldier      static_B_2020.02.27_18.39.27.csv@1248  reward=  160.33 qoe=  79.3 qoe_q=   30.1 eps=0.984 loss=0.0610
[ep   17] longdress    static_B_2020.02.27_18.39.27.csv@2328  reward=  112.68 qoe=   0.0 qoe_q=  -59.7 eps=0.983 loss=0.0513
[ep   18] loot         static_B_2020.02.27_18.39.27.csv@288   reward=  163.48 qoe= 100.0 qoe_q=   38.7 eps=0.982 loss=0.0657
[ep   19] redandblack  static_B_2019.12.16_13.40.04.csv@302   reward=  127.00 qoe=   0.0 qoe_q=  -24.0 eps=0.981 loss=0.0591
[ep   20] soldier      static_B_2020.02.27_18.39.27.csv@4548  reward=  176.25 qoe=  61.8 qoe_q=   30.6 eps=0.980 loss=0.0693
[ep   21] longdress    static_B_2020.02.27_18.39.27.csv@4608  reward=  166.53 qoe=   0.0 qoe_q=    7.8 eps=0.979 loss=0.0644
[ep   22] loot         static_B_2020.02.13_13.57.29.csv@1278  reward=  137.56 qoe=  83.6 qoe_q=   22.8 eps=0.978 loss=0.0798
[ep   23] redandblack  static_B_2020.02.27_18.39.27.csv@1788  reward=  139.96 qoe=   0.0 qoe_q= -430.7 eps=0.977 loss=0.0774
[ep   24] soldier      static_B_2020.02.13_13.57.29.csv@1518  reward=  120.23 qoe=   0.0 qoe_q=  -23.5 eps=0.976 loss=0.0745
[ep   25] longdress    static_B_2020.02.27_18.39.27.csv@468   reward=  171.20 qoe=  83.8 qoe_q=   39.4 eps=0.975 loss=0.0853
[ep   26] loot         static_B_2020.02.27_18.39.27.csv@768   reward=  153.82 qoe= 100.0 qoe_q=   33.6 eps=0.974 loss=0.0789
[ep   27] redandblack  static_B_2020.02.27_18.39.27.csv@108   reward=  130.42 qoe=  74.3 qoe_q=   15.7 eps=0.973 loss=0.0742
[ep   28] soldier      static_B_2019.12.16_13.40.04.csv@1802  reward=  177.60 qoe=  45.3 qoe_q=   17.9 eps=0.972 loss=0.0783
[ep   29] longdress    static_B_2020.02.13_13.57.29.csv@2718  reward=  156.35 qoe= 100.0 qoe_q=   36.0 eps=0.971 loss=0.0841
[ep   30] loot         static_B_2020.02.27_18.39.27.csv@1188  reward=  152.21 qoe=   5.1 qoe_q=  -21.5 eps=0.970 loss=0.0694
[ep   31] redandblack  static_B_2020.02.13_13.57.29.csv@2298  reward=  160.45 qoe= 100.0 qoe_q=   38.1 eps=0.969 loss=0.0665
[ep   32] soldier      static_B_2020.02.27_18.39.27.csv@48    reward=  175.80 qoe= 100.0 qoe_q=   43.4 eps=0.968 loss=0.0676
[ep   33] longdress    static_B_2020.02.14_13.21.26.csv@764   reward=  163.83 qoe=  76.0 qoe_q=   39.5 eps=0.967 loss=0.0677
[ep   34] loot         static_B_2019.12.16_13.40.04.csv@542   reward=  195.74 qoe= 100.0 qoe_q=   52.0 eps=0.966 loss=0.0630
[ep   35] redandblack  static_B_2019.12.16_13.40.04.csv@1502  reward=  161.44 qoe=  46.0 qoe_q=   40.9 eps=0.965 loss=0.0628
[ep   36] soldier      static_B_2019.12.16_13.40.04.csv@1682  reward=  152.71 qoe=  59.3 qoe_q=   17.0 eps=0.964 loss=0.0639
[ep   37] longdress    static_B_2019.12.16_13.40.04.csv@482   reward=  155.20 qoe= 100.0 qoe_q=   38.5 eps=0.963 loss=0.0677
[ep   38] loot         static_B_2020.02.27_18.39.27.csv@348   reward=  171.29 qoe=  94.0 qoe_q=   42.8 eps=0.962 loss=0.0602
[ep   39] redandblack  static_B_2020.02.14_13.21.26.csv@824   reward=  169.79 qoe=  58.0 qoe_q=   44.0 eps=0.961 loss=0.0630
[ep   40] soldier      static_B_2020.02.13_13.57.29.csv@1638  reward=  113.81 qoe=   0.0 qoe_q=  -67.1 eps=0.960 loss=0.0612
[ep   41] longdress    static_B_2020.02.13_13.57.29.csv@198   reward=  121.62 qoe=  40.7 qoe_q=    2.6 eps=0.959 loss=0.0668
[ep   42] loot         static_B_2019.12.16_13.40.04.csv@422   reward=  140.94 qoe=  13.6 qoe_q=  -11.4 eps=0.958 loss=0.0692
[ep   43] redandblack  static_B_2020.02.14_13.21.26.csv@164   reward=  175.45 qoe=  38.0 qoe_q=   43.5 eps=0.957 loss=0.0690
[ep   44] soldier      static_B_2020.02.13_13.57.29.csv@2238  reward=  133.75 qoe=  72.9 qoe_q=   15.9 eps=0.956 loss=0.0658
[ep   45] longdress    static_B_2020.02.13_13.57.29.csv@2658  reward=  165.21 qoe= 100.0 qoe_q=   39.9 eps=0.955 loss=0.0573
[ep   46] loot         static_B_2020.02.27_18.39.27.csv@5148  reward=  182.05 qoe=  46.0 qoe_q=   48.9 eps=0.954 loss=0.0617
[ep   47] redandblack  static_B_2020.02.13_13.57.29.csv@18    reward=  162.21 qoe= 100.0 qoe_q=   38.5 eps=0.953 loss=0.0598
[ep   48] soldier      static_B_2020.02.13_13.57.29.csv@858   reward=  102.59 qoe=   0.0 qoe_q=  -54.7 eps=0.952 loss=0.0533
[ep   49] longdress    static_B_2019.12.16_13.40.04.csv@62    reward=  155.70 qoe=  82.0 qoe_q=   36.8 eps=0.951 loss=0.0662
[ep   50] loot         static_B_2020.02.13_13.57.29.csv@1878  reward=  185.82 qoe=  46.7 qoe_q=   17.1 eps=0.950 loss=0.0552
[ep   51] redandblack  static_B_2020.02.27_18.39.27.csv@1428  reward=  178.55 qoe= 100.0 qoe_q=   43.8 eps=0.949 loss=0.0651
[ep   52] soldier      static_B_2020.02.27_18.39.27.csv@4908  reward=  182.69 qoe=  59.2 qoe_q=   18.7 eps=0.948 loss=0.4783
[ep   53] longdress    static_B_2020.02.13_13.57.29.csv@1818  reward=  150.87 qoe=  44.6 qoe_q=   -0.1 eps=0.947 loss=0.1038
[ep   54] loot         static_B_2019.12.16_13.40.04.csv@182   reward=  165.35 qoe=  66.7 qoe_q=   23.8 eps=0.946 loss=0.1013
[ep   55] redandblack  static_B_2020.02.13_13.57.29.csv@1698  reward=  136.63 qoe=   0.0 qoe_q=  -33.9 eps=0.945 loss=0.1066
[ep   56] soldier      static_B_2020.02.13_13.57.29.csv@1398  reward=  174.85 qoe=  85.8 qoe_q=   41.4 eps=0.944 loss=0.1006
[ep   57] longdress    static_B_2020.02.13_13.57.29.csv@2418  reward=  130.38 qoe=   0.0 qoe_q=  -65.0 eps=0.943 loss=0.0865
[ep   58] loot         static_B_2020.02.13_13.57.29.csv@1938  reward=  142.40 qoe=  43.2 qoe_q=   -5.0 eps=0.942 loss=0.1053
[ep   59] redandblack  static_B_2020.02.27_18.39.27.csv@4788  reward=  169.46 qoe=  54.0 qoe_q=   40.6 eps=0.941 loss=0.1042
[ep   60] soldier      static_B_2020.02.14_13.21.26.csv@104   reward=  183.16 qoe=  72.0 qoe_q=   47.3 eps=0.940 loss=0.0968
[ep   61] longdress    static_B_2020.02.27_18.39.27.csv@2208  reward=  174.75 qoe= 100.0 qoe_q=   38.9 eps=0.939 loss=0.0978
[ep   62] loot         static_B_2020.02.13_13.57.29.csv@1998  reward=  180.16 qoe=  86.0 qoe_q=   46.8 eps=0.938 loss=0.0884
[ep   63] redandblack  static_B_2020.02.27_18.39.27.csv@5628  reward=  179.04 qoe= 100.0 qoe_q=   45.5 eps=0.937 loss=0.0992
[ep   64] soldier      static_B_2020.02.13_13.57.29.csv@258   reward=  151.84 qoe= 100.0 qoe_q=   37.4 eps=0.936 loss=0.1055
[ep   65] longdress    static_B_2020.02.27_18.39.27.csv@1908  reward=  180.86 qoe= 100.0 qoe_q=   48.7 eps=0.935 loss=0.0892
[ep   66] loot         static_B_2020.02.27_18.39.27.csv@5448  reward=  148.69 qoe=  69.0 qoe_q=   12.5 eps=0.934 loss=0.1000
[ep   67] redandblack  static_B_2020.02.13_13.57.29.csv@2778  reward=  173.55 qoe=  47.9 qoe_q=   16.3 eps=0.933 loss=0.1013
[ep   68] soldier      static_B_2019.12.16_13.40.04.csv@1322  reward=  149.63 qoe=  84.7 qoe_q=   25.5 eps=0.932 loss=0.0931
[ep   69] longdress    static_B_2020.02.27_18.39.27.csv@3948  reward=  201.34 qoe=  98.0 qoe_q=   54.3 eps=0.931 loss=0.0974
[ep   70] loot         static_B_2019.12.16_13.40.04.csv@1382  reward=  165.92 qoe=  14.8 qoe_q=  -19.3 eps=0.930 loss=0.1001
[ep   71] redandblack  static_B_2019.12.16_13.40.04.csv@362   reward=  162.63 qoe=  37.2 qoe_q=   15.7 eps=0.929 loss=0.0912
[ep   72] soldier      static_B_2020.02.13_13.57.29.csv@618   reward=  121.26 qoe=   0.0 qoe_q=  -89.8 eps=0.928 loss=0.0892
[ep   73] longdress    static_B_2020.02.13_13.57.29.csv@978   reward=  118.42 qoe=   0.0 qoe_q= -331.2 eps=0.927 loss=0.0938
[ep   74] loot         static_B_2020.02.27_18.39.27.csv@4308  reward=  185.42 qoe= 100.0 qoe_q=   46.4 eps=0.926 loss=0.0909
[ep   75] redandblack  static_B_2020.02.13_13.57.29.csv@1098  reward=  130.33 qoe=  10.9 qoe_q=   -7.9 eps=0.925 loss=0.0957
[ep   76] soldier      static_B_2020.02.27_18.39.27.csv@228   reward=  180.71 qoe=  82.1 qoe_q=   38.3 eps=0.924 loss=0.1025
