episode,sequence,file,offset,reward,qoe,qoe_quality,epsilon,mean_loss
1,longdress,driving_B_2020.02.13_15.02.01.csv,803,32.7876,32.79,32.79,0.9986,0.000000
2,loot,driving_B_2020.02.14_09.38.22.csv,1478,-38.5223,-38.52,-38.52,0.9970,0.000000
3,redandblack,driving_B_2020.01.16_09.56.56.csv,348,-88.3495,-88.35,-88.35,0.9955,0.000000
4,soldier,driving_B_2020.01.16_09.56.56.csv,708,55.9539,55.95,55.95,0.9940,0.000000
5,longdress,driving_B_2020.02.13_15.02.01.csv,1763,43.1631,43.16,43.16,0.9925,0.000000
6,loot,static_B_2020.02.27_18.39.27.csv,4478,37.0882,37.09,37.09,0.9910,0.000000
7,redandblack,driving_B_2020.01.16_07.26.43.csv,1724,-13.2127,-13.21,-13.21,0.9894,2.884475
8,soldier,static_B_2019.12.16_13.40.04.csv,126,35.9149,35.91,35.91,0.9879,2.605668
9,longdress,driving_B_2020.01.16_09.56.56.csv,108,-179.6976,-179.70,-179.70,0.9864,2.867116
10,loot,static_B_2020.02.27_18.39.27.csv,3278,15.6699,15.67,15.67,0.9849,2.815668
11,redandblack,driving_B_2020.02.14_09.38.22.csv,222,-99.9460,-99.95,-99.95,0.9834,2.906299
12,soldier,driving_B_2020.02.13_13.03.24.csv,2188,-220.5061,-220.51,-220.51,0.9819,3.278647
13,longdress,static_B_2020.02.14_13.21.26.csv,809,57.9257,57.93,57.93,0.9803,3.568458
14,loot,driving_B_2020.01.16_07.26.43.csv,1770,-156.2097,-156.21,-156.21,0.9788,3.587040
15,redandblack,driving_B_2020.02.13_15.02.01.csv,623,-51.5657,-51.57,-51.57,0.9773,4.152520
16,soldier,driving_B_2019.12.17_07.32.39.csv,558,-78.9201,-78.92,-78.92,0.9758,3.655254
17,longdress,driving_B_2019.12.17_07.32.39.csv,198,-40.4489,-40.45,-40.45,0.9743,3.829999
18,loot,driving_B_2020.01.16_12.10.03.csv,244,24.3678,24.37,24.37,0.9727,3.514662
19,redandblack,driving_B_2020.02.13_15.02.01.csv,2754,-53.2063,-53.21,-53.21,0.9712,3.524414
20,soldier,driving_B_2019.12.17_07.32.39.csv,438,28.9436,28.94,28.94,0.9697,3.181525
21,longdress,driving_B_2020.01.16_07.26.43.csv,704,-11.3612,-11.36,-11.36,0.9682,3.198480
22,loot,driving_B_2019.12.17_07.32.39.csv,978,-149.4172,-149.42,-149.42,0.9667,3.369451
23,redandblack,driving_B_2020.02.27_17.30.15.csv,590,-148.8933,-148.89,-148.89,0.9651,3.476240
24,soldier,static_B_2020.02.27_18.39.27.csv,1598,13.4945,13.49,13.49,0.9636,3.456082
25,longdress,static_B_2020.02.27_18.39.27.csv,3218,10.0780,10.08,10.08,0.9621,3.322907
26,loot,static_B_2020.02.27_18.39.27.csv,2438,12.5230,12.52,12.52,0.9606,3.121569
27,redandblack,static_B_2019.12.16_13.40.04.csv,426,22.1615,22.16,22.16,0.9591,3.131787
28,soldier,static_B_2019.12.16_13.40.04.csv,1386,-3.1501,-3.15,-3.15,0.9575,3.067262
29,longdress,driving_B_2020.02.14_12.58.17.csv,284,-648.9534,-648.95,-648.95,0.9560,3.557069
30,loot,driving_B_2020.02.14_12.58.17.csv,224,-689.7006,-689.70,-689.70,0.9545,4.463927
31,redandblack,driving_B_2020.01.16_09.56.56.csv,468,-0.9665,-0.97,-0.97,0.9530,5.229515
32,soldier,driving_B_2019.12.16_12.27.05.csv,1152,-16.9696,-16.97,-16.97,0.9515,4.275813
33,longdress,driving_B_2020.02.13_13.03.24.csv,89,-150.2273,-150.23,-150.23,0.9500,4.403468
34,loot,driving_B_2020.01.16_09.56.56.csv,288,41.4014,41.40,41.40,0.9484,4.951128
35,redandblack,driving_B_2020.01.16_12.10.03.csv,244,46.3792,46.38,46.38,0.9469,4.280357
36,soldier,static_B_2020.02.27_18.39.27.csv,5378,27.4672,27.47,27.47,0.9454,4.513153
37,longdress,driving_B_2020.02.13_15.02.01.csv,83,31.6601,31.66,31.66,0.9439,4.385926
38,loot,driving_B_2020.02.13_13.03.24.csv,1349,-25.4849,-25.48,-25.48,0.9424,4.530402
39,redandblack,static_B_2020.02.27_18.39.27.csv,1418,45.4442,45.44,45.44,0.9408,4.533788
40,soldier,static_B_2020.02.14_13.21.26.csv,569,45.9036,45.90,45.90,0.9393,4.089853
41,longdress,driving_B_2019.12.16_12.27.05.csv,242,3.9846,3.98,3.98,0.9378,4.453022
