State,DL_bitrate
D,5795.552
D,17495.119
D,11188.346
D,53955.955
D,77766.170
D,60933.682
D,112668.520
D,117626.777
D,108033.567
D,121934.353
D,126865.096
D,130237.689
D,117166.435
D,113532.334
D,109014.331
D,122234.393
D,125396.938
D,123393.766
D,112338.047
D,113445.001
D,254302.730
D,120732.810
D,238122.238
D,241617.750
D,225438.295
D,189447.261
D,232163.418
D,224924.472
D,129923.888
D,233512.216
D,190763.789
D,128399.350
D,131780.292
D,120901.852
D,116728.219
D,126463.059
D,134665.579
D,121360.115
