State,DL_bitrate
D,3512.655
D,9400.530
D,31676.933
D,55634.727
D,97397.773
D,84062.800
D,169558.506
D,180031.276
D,149344.184
D,148349.097
D,194191.797
D,192115.439
D,165626.900
D,171845.654
D,153159.378
D,155064.743
D,166068.828
D,153621.950
D,173346.505
D,182074.293
D,186026.459
D,167238.009
D,182567.939
D,180963.262
D,177876.269
D,164954.876
D,186592.531
D,170855.306
D,164098.015
D,189208.930
D,195340.640
D,189647.235
D,170578.078
D,171251.724
D,151227.297
D,139708.312
D,156095.755
D,78657.969
