State,DL_bitrate
D,5817.212
D,19191.427
D,10035.151
D,26170.184
D,85241.242
D,78004.977
D,80665.588
D,82584.312
D,119534.375
D,221663.774
D,118956.056
D,115035.641
D,220354.494
D,126624.918
D,124889.720
D,225251.015
D,127993.004
D,211141.961
D,119944.350
D,122741.302
D,121925.348
D,130400.017
D,122753.641
D,127951.965
D,127101.599
D,128208.761
D,132018.688
D,116527.146
D,123604.798
D,131858.623
D,125935.612
D,120015.586
D,122462.009
D,120780.629
D,128376.852
D,114829.794
D,134064.589
D,121626.119
