State,DL_bitrate
D,3470.461
D,9080.239
D,29722.350
D,49689.140
D,74522.198
D,158843.146
D,168489.097
D,168018.029
D,169037.694
D,167440.321
D,163375.355
D,150078.925
D,157183.448
D,145445.296
D,150559.036
D,161451.044
D,170929.017
D,144450.572
D,149237.099
D,151374.037
D,144899.172
D,146132.123
D,146622.989
D,154319.969
D,170479.896
D,155890.454
D,170337.260
D,154329.535
D,150582.898
D,163183.095
D,150444.827
D,179375.657
D,161436.073
D,147231.508
D,170487.085
D,155616.643
D,175236.196
D,77197.512
