State,DL_bitrate
D,5627.583
D,17529.451
D,31342.210
D,52652.025
D,83050.512
D,110488.133
D,220814.808
D,225447.656
D,208480.034
D,212738.232
D,234407.524
D,239136.641
D,241548.293
D,220939.596
D,213333.612
D,238227.585
D,126590.403
D,242299.018
D,126363.787
D,125038.691
D,118524.926
D,229481.849
D,124654.731
D,119645.673
D,208260.705
D,222127.997
D,214161.886
D,112870.815
D,122551.731
D,135547.404
D,131409.236
D,115818.930
D,127310.052
D,118117.401
D,219241.549
D,131058.823
D,125908.243
D,134725.428
