episode,sequence,file,offset,reward,qoe,qoe_quality,epsilon,mean_loss
1,longdress,static_B_2020.02.27_18.39.27.csv,3561,12.8096,100.00,47.15,0.8100,0.000000
2,loot,static_B_2020.02.27_18.39.27.csv,1561,9.2358,100.00,33.16,0.5820,0.000000
3,redandblack,static_B_2020.02.27_18.39.27.csv,5561,13.1746,100.00,48.55,0.3540,0.000000
4,soldier,static_B_2019.12.16_13.40.04.csv,78,10.3281,100.00,34.42,0.1260,0.000000
5,longdress,static_B_2020.02.13_13.57.29.csv,2585,10.3988,100.00,34.67,0.0500,0.000000
6,loot,static_B_2020.02.14_13.21.26.csv,850,10.2863,100.00,34.29,0.0500,0.000000
7,redandblack,static_B_2020.02.13_13.57.29.csv,585,13.5978,100.00,47.75,0.0500,0.000000
