State,DL_bitrate
D,3304.073
D,8764.151
D,14635.497
D,14734.115
D,15260.824
D,13816.246
D,14859.970
D,14422.788
D,13664.888
D,14462.705
D,4338.359
D,4355.245
D,4202.249
D,14868.108
D,15442.919
D,13418.944
D,14466.450
D,14823.762
D,15488.778
D,15431.853
D,13605.734
D,15113.705
D,14621.737
D,13244.561
D,14305.511
D,13236.495
D,14330.062
D,14351.496
D,11260.978
D,14614.794
D,14153.665
D,14304.374
D,15212.592
D,14493.813
D,15682.983
D,14574.228
D,15855.063
D,15729.043
D,15824.967
D,15651.622
D,14819.341
D,14910.430
D,15217.217
D,15002.079
D,15811.584
D,21784.054
D,21581.415
D,22027.166
D,23273.703
D,22428.762
D,23236.670
D,45384.198
D,48086.116
D,47816.897
D,44715.307
D,41169.514
D,48985.942
D,43270.583
D,42266.194
D,49171.785
