State,DL_bitrate
D,649.897
D,978.939
D,1084.153
D,944.966
D,1039.963
D,995.554
D,1017.155
D,987.145
D,1061.020
D,1034.363
D,1040.738
D,1061.754
D,1016.796
D,1025.025
D,1003.300
D,1002.933
D,1010.997
D,991.981
D,687.233
D,1006.311
D,2010.114
D,2135.355
D,1984.814
D,2006.018
D,1880.339
D,2097.163
D,1949.553
D,2224.908
D,1867.728
D,1938.205
D,2177.200
D,2130.785
D,1920.165
D,2006.865
D,1026.077
D,1046.552
D,977.098
D,1040.040
D,1027.539
D,1042.691
D,1003.437
D,1073.524
D,1067.390
D,935.133
D,1036.569
D,996.786
D,1022.284
D,94.477
D,2305.453
D,2307.398
D,2056.135
D,2309.542
D,2243.682
D,2203.062
D,1951.555
D,2092.248
D,1976.064
D,2178.857
D,2012.645
D,2253.118
