State,DL_bitrate
D,673.647
D,1828.198
D,2021.962
D,1943.976
D,1788.173
D,2089.381
D,2040.152
D,2182.560
D,2025.591
D,1953.787
D,2312.212
D,1978.754
D,2162.692
D,1974.279
D,1920.873
D,1898.492
D,1946.896
D,1922.941
D,1823.359
D,2096.127
D,2225.633
D,1899.857
D,2058.604
D,1905.295
D,2069.084
D,1843.769
D,2061.766
D,2274.102
D,2146.878
D,2206.060
D,1956.729
D,2017.008
D,2032.209
D,2209.484
D,2113.926
D,1867.354
D,2034.086
D,1886.733
D,1989.827
D,1860.107
D,2289.288
D,1866.463
D,1901.763
D,2239.440
D,2042.592
D,2055.981
D,2364.611
D,2037.177
D,2155.610
D,2172.546
D,2044.297
D,1964.129
D,2059.366
D,2081.192
D,2137.255
D,2050.670
D,2013.626
D,2137.405
D,2119.739
D,2199.356
