State,DL_bitrate
D,43.088
D,1873.769
D,1724.974
D,1817.733
D,1771.109
D,1965.294
D,2034.088
D,2110.292
D,2102.407
D,2050.319
D,2023.742
D,1739.019
D,1658.736
D,1829.155
D,1882.485
D,1799.897
D,1911.539
D,1886.231
D,1823.902
D,1918.948
D,2109.818
D,2022.631
D,1786.151
D,1744.313
D,1795.921
D,1758.470
D,2045.347
D,1724.442
D,1661.505
D,1895.203
D,2116.607
D,2246.581
D,2108.344
D,2266.195
D,1991.714
D,2133.114
D,2091.266
D,1933.572
D,1952.999
D,2227.400
D,1912.115
D,1813.371
D,1934.602
D,1986.225
D,2024.267
D,2195.208
D,1820.763
D,2091.483
D,2140.809
D,2207.271
D,2138.812
D,1829.585
D,1693.674
D,1948.606
D,1599.908
D,1879.526
D,1580.710
D,1947.588
D,1988.561
D,1751.779
