State,DL_bitrate
D,4570.767
D,6814.701
D,6093.615
D,5423.778
D,5779.135
D,2568.396
D,5958.428
D,5751.793
D,5445.999
D,1528.890
D,3762.072
D,2978.539
D,7741.875
D,13915.197
D,16612.360
D,14360.646
D,12372.374
D,2894.535
D,29227.279
D,29558.825
D,26038.822
D,21982.942
D,11170.523
D,2913.141
D,32143.643
D,29454.438
D,33864.806
D,20048.458
D,11865.820
D,2944.797
D,47266.023
D,38292.407
D,37223.430
D,47024.360
D,10255.953
D,2722.624
D,45379.580
D,39586.710
D,36495.200
D,42906.943
D,10814.518
D,2738.530
D,58178.300
D,53487.236
D,56770.930
D,40930.568
D,11692.322
D,3096.032
D,60049.039
D,47869.216
D,53486.344
D,47065.768
D,12562.937
D,3192.390
D,43646.592
D,39404.578
D,36351.808
D,43245.081
D,11898.214
D,3031.448
