State,DL_bitrate
D,679.933
D,2263.134
D,1881.717
D,1903.762
D,2284.914
D,2150.674
D,2377.411
D,2067.757
D,2236.641
D,2229.545
D,2148.616
D,2362.939
D,2360.275
D,2326.131
D,2196.961
D,2002.849
D,2428.249
D,2428.730
D,2438.634
D,2525.426
D,2529.273
D,2097.877
D,2426.935
D,2264.037
D,2305.789
D,2145.561
D,2243.316
D,2326.640
D,1939.646
D,2012.226
D,2387.671
D,2002.117
D,2101.142
D,2098.806
D,2178.124
D,2663.707
D,2401.167
D,2561.002
D,2266.768
D,1946.070
D,1839.876
D,2124.089
D,2146.203
D,2250.171
D,2180.563
D,2299.105
D,2245.896
D,2054.932
D,2118.018
D,2351.650
D,2105.321
D,2191.324
D,2428.443
D,1983.230
D,2243.626
D,2104.246
D,2111.452
D,2450.161
D,2382.933
D,2000.750
