State,DL_bitrate
D,968.066
D,2737.255
D,3049.677
D,2703.328
D,3035.574
D,2790.400
D,2779.842
D,2631.484
D,2918.106
D,3073.646
D,2856.122
D,2712.690
D,2797.745
D,2712.689
D,3000.638
D,2710.300
D,3084.361
D,3043.597
D,2799.786
D,2923.717
D,2851.570
D,2774.781
D,2774.068
D,2645.860
D,2944.413
D,2549.626
D,2802.579
D,2648.732
D,2494.448
D,2631.816
D,2679.358
D,3008.670
D,2764.871
D,2627.656
D,3174.358
D,2774.825
D,3221.616
D,2751.213
D,3215.400
D,2698.662
D,2748.736
D,2741.141
D,2967.589
D,2680.380
D,3111.027
D,2780.175
D,3132.886
D,3290.118
D,2784.967
D,3012.987
D,2895.579
D,2987.522
D,2971.849
D,2730.373
D,2976.604
D,3103.022
D,2824.542
D,3124.847
D,2722.719
D,3048.267
