State,DL_bitrate
D,4750.797
D,13729.285
D,20256.185
D,31562.366
D,8131.826
D,2161.419
D,46345.458
D,45998.301
D,35992.960
D,27868.351
D,7827.601
D,1878.007
D,64792.165
D,47833.466
D,34870.130
D,32439.752
D,7233.594
D,1873.484
D,13323.279
D,31910.484
D,34087.473
D,29697.970
D,7089.993
D,2040.459
D,33255.944
D,94058.730
D,60631.481
D,33516.673
D,7245.707
D,2184.024
D,130601.386
D,108932.037
D,64069.228
D,30857.102
D,6974.915
D,2010.776
D,143032.732
D,96108.049
D,70496.533
D,29340.044
D,7621.349
D,2136.622
D,136668.718
D,99974.890
D,67093.598
D,31864.614
D,8350.555
D,1892.183
D,139517.153
D,97205.593
D,66458.064
D,33033.959
D,7649.381
D,2152.960
D,138959.394
D,107577.031
D,76789.005
D,30561.385
D,9163.395
D,2043.377
