State,DL_bitrate
D,696.809
D,1838.610
D,2230.225
D,1985.319
D,1800.064
D,2137.133
D,2044.154
D,2114.679
D,1892.574
D,2114.365
D,2014.270
D,2132.887
D,2136.638
D,2038.138
D,1900.164
D,1884.546
D,2172.628
D,2182.786
D,2183.304
D,1904.760
D,1879.708
D,1909.433
D,1827.152
D,1996.493
D,1882.893
D,1957.415
D,1997.052
D,2294.940
D,2231.744
D,2305.474
D,1871.345
D,1908.517
D,1970.921
D,2086.988
D,1878.186
D,2033.609
D,2214.935
D,1957.074
D,2295.298
D,2091.668
D,2349.945
D,1900.448
D,1868.964
D,2058.027
D,1868.037
D,2105.787
D,1932.773
D,2047.171
D,2130.189
D,2270.148
D,2327.890
D,1925.339
D,1927.205
D,2342.462
D,2075.121
D,2098.183
D,2226.519
D,1930.377
D,2076.465
D,2212.359
