State,DL_bitrate
D,3019.255
D,7216.141
D,10216.659
D,13914.795
D,30471.328
D,33228.740
D,33343.351
D,30308.612
D,33778.769
D,32301.535
D,29528.622
D,29633.984
D,27417.183
D,24769.218
D,27095.111
D,29542.092
D,31632.268
D,29985.354
D,28792.895
D,29652.993
D,31519.876
D,32112.145
D,27730.658
D,29511.756
D,32054.712
D,30066.391
D,29097.711
D,26485.793
D,29161.608
D,32481.121
D,34131.843
D,31818.957
D,32338.606
D,37537.177
D,31721.560
D,33024.817
D,30069.872
D,33003.205
D,30263.632
D,32074.054
D,33946.824
D,27839.675
D,29124.266
D,30557.838
D,32388.588
D,33778.557
D,31758.024
D,30128.635
D,30201.944
D,33346.496
D,32848.948
D,28875.054
D,26443.639
D,26607.572
D,29348.569
D,28791.248
D,29353.871
D,29834.087
D,28312.814
D,27448.310
