State,DL_bitrate
D,4628.063
D,18167.920
D,28321.529
D,34066.483
D,8434.079
D,2100.766
D,63563.892
D,74401.474
D,44361.095
D,31990.406
D,8314.013
D,2086.390
D,63884.823
D,51927.980
D,87059.052
D,34317.341
D,9660.565
D,2075.979
D,68439.459
D,79019.719
D,87636.627
D,34859.056
D,9073.809
D,2122.617
D,83931.392
D,78266.335
D,47868.215
D,34994.923
D,8118.114
D,2104.757
D,85263.879
D,72184.206
D,42549.330
D,38608.660
D,9601.142
D,2600.756
D,65613.356
D,78123.572
D,83198.746
D,31501.745
D,7086.152
D,1826.627
D,78592.648
D,67453.567
D,46845.872
D,34233.837
D,8148.014
D,2269.824
D,61782.988
D,51368.696
D,46728.242
D,38987.387
D,9728.830
D,1995.629
D,63939.817
D,49427.590
D,42031.450
D,39743.304
D,9005.186
D,2184.210
