State,DL_bitrate
D,919.308
D,2673.081
D,2599.205
D,3047.060
D,2880.250
D,361.256
D,2741.579
D,2778.965
D,2714.917
D,2652.633
D,2984.992
D,3121.527
D,2622.778
D,3156.691
D,3031.595
D,2765.037
D,2798.248
D,2824.672
D,2847.336
D,2617.848
D,2594.530
D,3164.957
D,2660.536
D,2567.110
D,2907.314
D,2613.052
D,2716.321
D,2501.780
D,2502.829
D,2843.866
D,2822.367
D,2771.793
D,2839.486
D,3174.772
D,2610.492
D,2854.977
D,3150.164
D,3295.603
D,3015.448
D,3067.330
D,2840.422
D,2666.719
D,2831.649
D,2805.808
D,2843.795
D,2884.921
D,3227.150
D,2804.985
D,3095.635
D,2678.967
D,3272.371
D,3144.854
D,2679.900
D,2790.869
D,3019.493
D,3266.937
D,3187.805
D,3241.544
D,3218.973
D,3304.916
