State,DL_bitrate
D,639.714
D,1917.296
D,1992.462
D,1896.160
D,1069.661
D,1008.153
D,1119.002
D,1093.754
D,1119.777
D,1951.062
D,2128.644
D,1981.157
D,2182.208
D,1952.850
D,2126.229
D,1980.582
D,2288.406
D,2207.278
D,1165.538
D,2398.095
D,2469.508
D,2425.364
D,2210.833
D,2155.666
D,2108.290
D,2386.087
D,1269.879
D,2214.907
D,2358.276
D,2060.112
D,2243.309
D,2193.342
D,1974.350
D,2455.702
D,1143.774
D,2333.507
D,1252.635
D,1181.559
D,1184.301
D,1851.217
D,2009.406
D,1905.291
D,2355.939
D,2003.697
D,2272.318
D,2345.481
D,2355.543
D,2115.057
D,2089.293
D,2245.621
D,2042.910
D,2133.081
D,2376.740
D,2372.665
D,2232.783
D,2103.098
D,2202.683
D,1994.650
D,2077.651
D,2353.507
