State,DL_bitrate
D,940.304
D,2792.688
D,2854.714
D,2797.796
D,2717.194
D,2576.404
D,2817.855
D,2858.311
D,3150.684
D,2802.826
D,2746.479
D,2619.872
D,2562.664
D,2572.543
D,2697.284
D,2647.675
D,2770.401
D,2749.185
D,3142.110
D,2882.184
D,2998.358
D,2788.117
D,2573.973
D,2753.627
D,2979.242
D,2991.774
D,2930.870
D,2690.562
D,2789.828
D,2662.325
D,3163.965
D,3081.580
D,3094.616
D,2641.952
D,3214.459
D,3197.002
D,3092.042
D,2838.112
D,3310.770
D,3122.973
D,3021.229
D,3110.433
D,2991.087
D,3275.261
D,3015.557
D,2898.689
D,2893.210
D,3055.143
D,2939.276
D,2825.231
D,2772.800
D,2756.960
D,2651.958
D,2943.461
D,2950.054
D,2982.035
D,2703.327
D,3069.374
D,2860.343
D,2846.730
