State,DL_bitrate
D,3145.266
D,19263.242
D,34254.508
D,21740.832
D,10478.901
D,3045.497
D,57652.442
D,69116.654
D,51191.201
D,47749.659
D,10047.561
D,2980.065
D,71619.609
D,73716.378
D,47327.975
D,43035.986
D,10808.456
D,3038.107
D,75403.695
D,76701.643
D,50031.467
D,45080.572
D,9914.245
D,2511.206
D,75697.310
D,68212.243
D,49619.651
D,38941.617
D,11787.795
D,2789.741
D,75681.001
D,78603.607
D,50872.210
D,40629.123
D,10628.069
D,3061.094
D,80837.043
D,79998.696
D,50928.502
D,40890.752
D,12771.820
D,2887.065
D,78911.856
D,74775.647
D,115732.241
D,42436.664
D,12015.846
D,2910.071
D,121328.331
D,83314.609
D,100443.208
D,41299.463
D,12379.718
D,3145.085
D,74856.357
D,78170.079
D,54346.429
D,45584.690
D,11132.667
D,3246.218
