State,DL_bitrate
D,104.734
D,31.888
D,71.789
D,539.669
D,526.527
D,521.766
D,1052.665
D,2040.118
D,2195.792
D,1966.983
D,2404.242
D,2224.916
D,2451.257
D,2397.634
D,2393.481
D,2043.951
D,2224.096
D,2125.015
D,2194.149
D,2458.833
D,2305.478
D,2113.653
D,2269.334
D,2073.161
D,2045.590
D,2301.557
D,2286.398
D,2166.900
D,2082.916
D,1955.299
D,2220.494
D,2085.723
D,2099.086
D,2448.383
D,2612.672
D,2330.287
D,2176.851
D,2498.891
D,2126.916
D,1996.072
D,2114.642
D,1894.047
D,2242.277
D,2218.575
D,2127.442
D,2271.499
D,2191.960
D,1990.676
D,2444.028
D,2055.520
D,2150.836
D,2090.686
D,2091.628
D,2117.421
D,2344.041
D,2193.199
D,2292.450
D,2108.362
D,2093.732
D,2320.148
