State,DL_bitrate
D,719.755
D,358.677
D,736.461
D,3957.311
D,5647.064
D,5968.253
D,5999.186
D,6472.461
D,6195.245
D,6483.188
D,7074.633
D,7222.533
D,7158.292
D,9521.555
D,8741.432
D,10115.287
D,10602.222
D,9689.678
D,4424.098
D,890.112
D,7944.678
D,7814.306
D,7271.673
D,9749.501
D,9811.645
D,9714.915
D,9461.805
D,10030.457
D,14682.508
D,14218.715
D,10775.159
D,11465.251
D,11038.004
D,16927.571
D,15301.266
D,16153.798
D,16187.803
D,16007.354
D,15611.098
D,15432.537
D,12660.712
D,10562.085
D,10789.905
D,9958.029
D,9999.788
D,10147.717
D,10583.923
D,10815.578
D,10770.321
D,10739.403
D,16625.667
D,14161.655
D,15492.765
D,13861.166
D,13060.607
D,14094.293
D,13789.334
D,13902.840
D,14965.834
D,15235.548
