State,DL_bitrate
D,5243.528
D,13853.977
D,21954.349
D,30270.767
D,6562.240
D,2113.566
D,5545.344
D,12259.978
D,12543.466
D,10149.136
D,6770.420
D,1736.386
D,13911.035
D,13847.087
D,12641.800
D,13640.552
D,7811.319
D,1917.833
D,15593.343
D,15752.929
D,38019.501
D,33123.693
D,8053.684
D,1670.399
D,39760.057
D,34438.376
D,33264.409
D,29592.139
D,7931.573
D,2062.370
D,58966.751
D,59003.765
D,86135.964
D,36888.109
D,8511.207
D,1898.698
D,81083.969
D,120112.259
D,66018.784
D,29246.549
D,7952.077
D,2191.939
D,88573.006
D,102595.241
D,75794.943
D,29827.060
D,7849.309
D,1941.828
D,83743.984
D,111098.358
D,66733.517
D,29719.967
D,7003.022
D,1803.257
D,76187.573
D,91909.193
D,69212.118
D,25917.024
D,6922.418
D,2110.181
