State,DL_bitrate
D,955.328
D,3058.365
D,3159.517
D,2802.713
D,2671.582
D,2813.666
D,2782.577
D,2749.087
D,2860.866
D,2544.056
D,2854.340
D,2689.272
D,2594.169
D,2838.460
D,2725.696
D,2988.750
D,3105.685
D,2879.739
D,2557.604
D,2726.212
D,2999.958
D,2972.548
D,2688.819
D,3077.091
D,2918.234
D,3055.013
D,3001.582
D,2621.940
D,2494.504
D,3140.476
D,2817.913
D,3105.613
D,3101.161
D,2803.515
D,2967.887
D,3126.209
D,3019.867
D,3110.446
D,2686.022
D,2724.050
D,2997.232
D,2770.568
D,3144.295
D,3085.404
D,2973.223
D,3046.695
D,3048.436
D,2978.944
D,3254.636
D,2892.472
D,2735.218
D,3189.655
D,3163.755
D,2721.549
D,2937.107
D,2946.737
D,3214.985
D,3285.655
D,2713.987
D,2786.166
