State,DL_bitrate
D,624.768
D,1632.560
D,1892.029
D,1885.545
D,1850.099
D,2130.489
D,2206.339
D,2067.353
D,2153.221
D,1983.954
D,1949.055
D,1811.794
D,1995.579
D,1680.235
D,1732.206
D,1876.003
D,2117.918
D,2195.194
D,2018.592
D,2008.715
D,2020.845
D,2007.494
D,1924.030
D,1790.577
D,1814.901
D,2110.272
D,2077.074
D,1939.762
D,1727.444
D,1883.925
D,1830.105
D,2131.469
D,2104.286
D,1966.568
D,1932.001
D,1956.589
D,2074.051
D,1963.578
D,1844.112
D,2211.785
D,2082.461
D,2077.338
D,1890.494
D,2110.991
D,2239.999
D,1959.802
D,1942.217
D,1910.452
D,2155.716
D,2030.877
D,1904.636
D,1737.489
D,1805.639
D,1820.034
D,1763.704
D,1909.498
D,1863.340
D,1744.514
D,1740.015
D,1940.352
