State,DL_bitrate
D,4891.114
D,15732.689
D,24332.713
D,52028.380
D,73013.646
D,82425.508
D,78041.754
D,55940.479
D,49231.991
D,49097.122
D,46104.112
D,48770.045
D,52866.817
D,47469.535
D,48926.783
D,51296.094
D,48884.142
D,50091.448
D,51312.900
D,73869.730
D,72841.212
D,71659.418
D,77562.555
D,76769.116
D,75187.390
D,69214.494
D,75302.073
D,70610.973
D,75129.233
D,37746.658
D,36387.979
D,40007.389
D,4290.833
D,14668.090
D,18586.897
D,17550.700
D,18285.461
D,17559.302
D,17063.131
D,17427.171
D,17289.683
D,17100.723
D,19414.542
D,19618.870
D,23324.975
D,22421.824
D,22833.520
D,39610.634
D,50459.070
D,51578.705
D,50372.114
D,51631.809
D,49751.619
D,50323.392
D,54142.287
D,53073.460
D,52173.255
D,76904.916
D,76277.498
D,72525.967
