State,DL_bitrate
D,729.377
D,1141.998
D,1057.750
D,966.975
D,1067.093
D,1012.898
D,1078.346
D,1156.563
D,1113.195
D,1138.266
D,1028.660
D,1071.484
D,1051.395
D,1064.194
D,2116.018
D,2060.481
D,2254.488
D,2165.635
D,2093.932
D,2372.314
D,2032.890
D,2358.362
D,2417.365
D,2208.349
D,1964.784
D,2103.911
D,2376.537
D,2236.040
D,1913.229
D,2256.371
D,1957.586
D,2187.548
D,2337.830
D,2158.130
D,2311.796
D,2664.610
D,2125.120
D,2327.662
D,2144.784
D,2151.127
D,1957.585
D,1910.148
D,1896.763
D,2329.927
D,2103.189
D,2116.911
D,2323.511
D,2380.995
D,2334.916
D,2321.537
D,2082.188
D,2413.476
D,2453.738
D,2022.913
D,2379.521
D,2320.314
D,2473.330
D,2340.232
D,2076.226
D,2292.188
