State,DL_bitrate
D,28.298
D,2076.474
D,2050.323
D,1918.069
D,1857.610
D,2060.929
D,2061.935
D,1981.046
D,2274.142
D,2150.116
D,1982.351
D,1918.573
D,1987.761
D,2062.783
D,2221.119
D,1977.458
D,2059.586
D,1895.394
D,2138.481
D,1852.083
D,2074.977
D,2192.092
D,1943.554
D,2111.267
D,2161.274
D,2053.319
D,2178.747
D,2195.350
D,2020.934
D,2088.823
D,2168.397
D,2030.423
D,2016.851
D,2122.167
D,2104.942
D,2004.391
D,1825.430
D,2295.931
D,1977.343
D,2180.336
D,1890.077
D,1943.727
D,1993.876
D,2099.220
D,2211.033
D,2243.689
D,2146.828
D,2211.002
D,1973.675
D,2111.967
D,2110.996
D,2288.922
D,1916.303
D,2016.907
D,1887.226
D,1947.734
D,2146.032
D,2153.373
D,1938.763
D,2026.200
