State,DL_bitrate
D,1424.253
D,1858.223
D,4724.376
D,8219.650
D,12700.577
D,13171.627
D,5628.200
D,6419.276
D,7172.624
D,7335.969
D,7078.791
D,9374.795
D,8000.049
D,8024.330
D,5302.043
D,20840.159
D,21298.013
D,18289.597
D,18257.260
D,18328.019
D,19258.928
D,18865.346
D,27215.578
D,25296.138
D,26990.447
D,9855.561
D,8599.224
D,7593.201
D,8184.898
D,9291.501
D,7631.247
D,6323.870
D,6245.584
D,3454.086
D,14450.058
D,9439.752
D,9230.784
D,4995.595
D,6998.351
D,10651.782
D,7103.166
D,1130.547
D,15193.487
D,13198.928
D,10690.442
D,5590.574
D,3756.108
D,6935.661
D,16066.635
D,27047.156
D,27649.481
D,25415.925
D,24975.354
D,24469.838
D,23645.568
D,24973.470
D,26171.901
D,30928.230
D,25055.251
D,26186.610
