State,DL_bitrate
D,1123.801
D,6265.015
D,6104.101
D,7514.936
D,8978.708
D,8619.197
D,8676.692
D,8902.583
D,9059.133
D,7271.002
D,7256.351
D,6898.137
D,7015.871
D,5336.311
D,4448.691
D,4586.050
D,5398.508
D,7248.973
D,5968.093
D,4894.746
D,4906.114
D,4823.909
D,4943.403
D,4231.814
D,4806.922
D,8457.644
D,7243.377
D,8158.481
D,8427.105
D,7475.294
D,7200.713
D,7469.873
D,7674.517
D,7432.554
D,5532.330
D,5087.525
D,6503.160
D,6388.787
D,6601.244
D,6454.174
D,5607.702
D,5769.580
D,5616.056
D,1755.517
D,596.770
D,6652.156
D,5614.631
D,4472.767
D,2663.621
D,4236.725
D,7339.957
D,7672.724
D,7447.320
D,7268.206
D,7303.182
D,6507.831
D,6350.637
D,5122.602
D,4007.043
D,3651.791
