State,DL_bitrate
D,4587.259
D,18216.443
D,27607.384
D,37663.501
D,7702.631
D,2068.344
D,35010.468
D,34433.153
D,27918.297
D,32080.988
D,8591.446
D,2037.995
D,49596.149
D,44572.263
D,40429.627
D,37974.581
D,8265.104
D,2471.437
D,48769.335
D,53460.187
D,47471.221
D,33095.439
D,7892.212
D,2259.186
D,53864.112
D,50068.726
D,48658.643
D,34778.561
D,9033.740
D,2217.770
D,28497.526
D,23710.261
D,40407.600
D,38132.208
D,8658.790
D,2568.433
D,45383.342
D,37151.619
D,44871.683
D,34010.033
D,7921.031
D,2115.215
D,41737.530
D,38261.954
D,46755.371
D,35731.761
D,9142.798
D,2346.617
D,43573.895
D,36719.924
D,30931.404
D,39075.858
D,9221.790
D,2104.801
D,35545.117
D,36798.154
D,2542.832
D,4577.120
D,3041.844
D,2337.254
