State,DL_bitrate
D,45.646
D,1885.649
D,2017.542
D,2139.918
D,2222.119
D,2103.425
D,1823.654
D,1818.649
D,2132.624
D,2013.343
D,2080.566
D,1885.471
D,2228.253
D,2118.298
D,1945.988
D,1904.178
D,2188.135
D,2063.456
D,2159.383
D,2135.361
D,1962.619
D,1966.601
D,1817.719
D,2139.003
D,2049.205
D,2178.372
D,2254.808
D,1871.490
D,2179.483
D,1905.237
D,2277.122
D,1926.762
D,2173.583
D,1940.684
D,2272.517
D,1981.649
D,1820.522
D,2285.126
D,2193.339
D,2251.882
D,1985.679
D,1889.006
D,2208.147
D,2175.090
D,2194.428
D,1918.084
D,1950.613
D,2173.889
D,2162.730
D,2304.339
D,1927.726
D,2152.376
D,2100.077
D,2168.527
D,1949.720
D,2176.967
D,1980.401
D,2261.900
D,2051.772
D,1895.907
