State,DL_bitrate
D,5882.678
D,17780.474
D,28808.755
D,37406.489
D,7621.104
D,2085.310
D,77811.530
D,74754.442
D,94845.790
D,33771.394
D,8449.296
D,2223.408
D,83459.804
D,76597.723
D,18761.185
D,8699.189
D,8775.070
D,2151.410
D,6976.783
D,8348.787
D,8131.254
D,9054.624
D,8936.414
D,1930.712
D,31580.349
D,31156.722
D,33589.255
D,18419.528
D,8857.834
D,2325.463
D,36905.695
D,52143.876
D,44806.031
D,40827.230
D,8438.211
D,2324.700
D,51554.919
D,56254.303
D,46627.433
D,30463.839
D,8193.422
D,1965.867
D,62760.573
D,75028.367
D,94280.501
D,38372.411
D,9067.286
D,2318.071
D,130959.128
D,76212.834
D,89632.616
D,39194.450
D,8984.857
D,2080.357
D,132134.802
D,142236.087
D,102149.827
D,33623.186
D,9190.933
D,2344.236
