State,DL_bitrate
D,4321.640
D,4359.021
D,10043.802
D,14133.972
D,14470.817
D,13398.613
D,13537.951
D,15987.588
D,15674.574
D,13162.620
D,14416.275
D,14784.611
D,14141.567
D,13568.821
D,13428.955
D,13110.979
D,13789.530
D,13971.117
D,13896.488
D,13523.462
D,13528.581
D,13428.428
D,15177.832
D,10497.638
D,9497.632
D,7082.584
D,10565.927
D,33407.573
D,34684.706
D,36149.261
D,36036.267
D,38769.014
D,38324.375
D,38813.377
D,40105.562
D,36006.075
D,27859.175
D,35208.759
D,27910.864
D,27334.908
D,26542.358
D,27765.657
D,27486.813
D,34254.660
D,36219.115
D,29509.636
D,37207.966
D,28205.548
D,29835.871
D,29663.181
D,34769.766
D,20000.432
D,19512.218
D,24285.441
D,30968.154
D,31853.930
D,30409.676
D,35014.320
D,33973.985
D,33308.644
