State,DL_bitrate
D,590.046
D,1852.222
D,1933.189
D,1973.937
D,1705.099
D,2002.772
D,1823.122
D,2224.697
D,2283.670
D,1825.343
D,1917.201
D,1793.995
D,1708.637
D,1874.387
D,1688.420
D,1924.704
D,2155.038
D,2205.554
D,1813.785
D,1838.737
D,1929.058
D,2170.061
D,1747.369
D,1774.840
D,1862.116
D,1899.526
D,1789.909
D,2054.289
D,1722.954
D,1715.746
D,1832.628
D,2346.325
D,2217.681
D,2230.801
D,1921.728
D,2060.429
D,2045.499
D,2249.766
D,1793.299
D,1851.986
D,1854.803
D,1858.548
D,1818.800
D,2110.716
D,1989.884
D,2070.816
D,282.535
D,2300.100
D,1870.261
D,2019.316
D,2069.957
D,1871.485
D,1719.185
D,2030.812
D,1873.880
D,1829.476
D,1850.068
D,1969.174
D,1849.418
D,1703.975
