State,DL_bitrate
D,4240.782
D,11588.602
D,18883.151
D,23195.704
D,19123.861
D,19909.172
D,19389.945
D,19521.330
D,19407.498
D,24010.638
D,23228.753
D,19560.090
D,23385.464
D,29865.775
D,43359.613
D,48453.555
D,46411.301
D,45922.397
D,45441.556
D,51286.032
D,48078.674
D,93769.605
D,90375.534
D,89143.423
D,89028.141
D,87293.437
D,95222.749
D,94387.111
D,99733.625
D,97945.966
D,96060.796
D,101049.804
D,93375.149
D,88973.726
D,93016.304
D,99371.578
D,90931.427
D,92593.962
D,104173.265
D,105545.112
D,111371.656
D,98289.393
D,104018.637
D,109229.554
D,109129.628
D,105224.092
D,108420.846
D,91363.221
D,93869.465
D,105265.893
D,101590.383
D,109512.715
D,97671.208
D,105483.426
D,104348.198
D,107034.091
D,107880.708
D,93618.507
D,103548.920
D,106142.296
