State,DL_bitrate
D,5060.014
D,14837.343
D,23947.884
D,47504.966
D,71245.287
D,73674.855
D,75499.246
D,23575.967
D,21573.500
D,21901.533
D,21286.728
D,8946.921
D,76515.722
D,75156.783
D,77919.293
D,75634.441
D,72956.690
D,71779.716
D,148541.215
D,146337.610
D,151397.296
D,161990.793
D,139829.194
D,149224.843
D,162280.632
D,145813.860
D,150830.530
D,148785.805
D,142404.811
D,139320.871
D,148963.727
D,147627.510
D,146032.938
D,166351.662
D,155682.510
D,159509.903
D,149628.921
D,143019.842
D,154432.765
D,151099.388
D,166379.824
D,147694.340
D,146032.381
D,159308.370
D,172091.657
D,170943.174
D,146374.727
D,159428.631
D,168131.221
D,157600.012
D,160664.388
D,148955.833
D,161177.861
D,163791.759
D,140527.818
D,140717.775
D,141519.782
D,164447.662
D,145822.813
D,171438.025
