State,DL_bitrate
D,2072.497
D,13351.145
D,22432.660
D,28807.112
D,8376.558
D,2198.896
D,75462.093
D,101269.489
D,64988.873
D,32634.993
D,7832.652
D,1885.032
D,129896.220
D,96050.608
D,70180.077
D,29660.129
D,6904.393
D,2178.273
D,131825.517
D,103873.636
D,70093.333
D,31643.528
D,7886.899
D,2247.157
D,138306.312
D,87226.362
D,61247.326
D,33560.184
D,8064.684
D,1863.678
D,152932.981
D,88961.735
D,64950.957
D,27188.065
D,8013.258
D,2027.871
D,157247.190
D,95515.632
D,65971.738
D,28410.023
D,8469.029
D,2260.454
D,143501.516
D,90170.965
D,65824.734
D,31493.316
D,8052.036
D,2218.025
D,139253.912
D,91759.738
D,67510.430
D,28037.343
D,7403.426
D,1975.722
D,146958.195
D,109415.226
D,68912.861
D,33269.384
D,8506.316
D,2311.740
