State,DL_bitrate
D,5694.477
D,17149.523
D,24289.806
D,21397.968
D,10382.673
D,3151.672
D,56155.715
D,53150.891
D,51247.162
D,47540.660
D,11983.273
D,2607.666
D,59067.694
D,49885.732
D,53951.616
D,45861.918
D,10560.376
D,2739.285
D,56755.142
D,47801.730
D,47085.905
D,49478.801
D,10928.903
D,3071.631
D,55008.802
D,46057.813
D,50695.306
D,39763.591
D,11170.733
D,2651.985
D,44730.969
D,9056.343
D,50352.482
D,41199.238
D,11950.496
D,2864.957
D,55082.192
D,54228.608
D,114649.739
D,42683.454
D,11592.453
D,2673.444
D,116551.608
D,163998.234
D,114575.729
D,50079.174
D,10518.258
D,2726.520
D,107371.848
D,127651.668
D,100685.797
D,41119.173
D,11979.398
D,2998.013
D,114938.554
D,83381.272
D,99617.241
D,44951.029
D,12810.324
D,3063.471
