State,DL_bitrate
D,5169.685
D,14366.883
D,22076.488
D,26302.715
D,7886.286
D,2183.144
D,61429.064
D,56930.034
D,38912.259
D,29861.729
D,8244.233
D,1851.296
D,53350.668
D,45584.394
D,71684.712
D,32420.519
D,7278.108
D,1945.116
D,54893.548
D,55440.420
D,67731.843
D,33209.614
D,6988.126
D,1944.762
D,39733.919
D,33768.770
D,33259.678
D,30817.674
D,8034.976
D,2111.978
D,7335.579
D,18571.461
D,20063.736
D,17504.422
D,8485.012
D,1908.014
D,21583.454
D,20826.993
D,18091.786
D,14367.005
D,8463.243
D,1942.510
D,16933.921
D,18206.368
D,18350.836
D,15386.098
D,8663.372
D,2013.350
D,17955.934
D,22988.510
D,36968.078
D,26240.497
D,7918.566
D,1867.064
D,38337.914
D,44264.444
D,31892.995
D,24846.905
D,7923.565
D,1722.718
