State,DL_bitrate
D,988.165
D,2713.521
D,2654.822
D,2923.444
D,2805.503
D,2803.753
D,3114.666
D,2569.555
D,2558.930
D,3051.050
D,3008.082
D,2886.965
D,2586.766
D,2789.909
D,2785.822
D,2901.751
D,2817.539
D,3091.967
D,2966.979
D,2672.065
D,2740.825
D,2957.039
D,2616.211
D,2738.124
D,2786.102
D,3085.249
D,2532.328
D,2573.157
D,2977.763
D,2888.740
D,2613.505
D,2630.287
D,3084.170
D,3189.705
D,2966.356
D,3172.686
D,2836.706
D,2950.284
D,3313.620
D,2903.955
D,2997.114
D,2940.291
D,3225.120
D,3114.510
D,3049.656
D,3084.221
D,3040.906
D,2975.851
D,2890.325
D,2753.496
D,3276.709
D,2766.942
D,2649.131
D,3271.082
D,3006.304
D,2726.350
D,3194.488
D,3167.206
D,2675.591
D,2854.181
