State,DL_bitrate
D,158.943
D,7358.806
D,9101.066
D,14635.796
D,32301.952
D,33213.834
D,31332.377
D,29378.276
D,32112.566
D,33515.503
D,30393.725
D,28288.382
D,30018.960
D,29777.955
D,25352.920
D,29665.570
D,32613.916
D,35260.600
D,34454.886
D,35002.316
D,30642.578
D,29944.190
D,29301.714
D,30481.180
D,27741.982
D,27369.017
D,33322.187
D,31267.554
D,26210.984
D,31556.960
D,34863.037
D,30439.893
D,35482.799
D,33970.628
D,30677.439
D,35234.027
D,36001.624
D,31697.592
D,30319.221
D,29472.147
D,31297.434
D,32195.815
D,28273.243
D,32332.029
D,31243.050
D,30196.044
D,32600.709
D,29935.287
D,35168.447
D,31155.667
D,33528.430
D,26450.236
D,28589.588
D,25815.726
D,26937.267
D,30142.114
D,26210.658
D,30037.200
D,26590.159
D,28929.152
