State,DL_bitrate
D,719.145
D,2218.719
D,2174.983
D,1925.252
D,2319.078
D,1964.594
D,2102.093
D,2286.831
D,2182.244
D,1998.723
D,2016.690
D,2018.527
D,2444.807
D,2303.577
D,2147.865
D,2365.075
D,2340.356
D,2473.862
D,2393.457
D,2202.456
D,277.380
D,2144.479
D,2395.981
D,2147.714
D,1982.458
D,2120.037
D,2528.806
D,2154.560
D,2065.644
D,1949.534
D,1949.730
D,2314.662
D,2153.493
D,2515.816
D,2247.568
D,2302.919
D,2137.508
D,2191.175
D,2256.034
D,1996.055
D,1936.456
D,1822.166
D,2184.433
D,2006.349
D,2235.450
D,2525.988
D,2399.149
D,2377.372
D,2290.235
D,2241.445
D,2053.474
D,2113.072
D,2459.539
D,2145.936
D,2102.337
D,2359.208
D,2191.001
D,2093.015
D,2114.770
D,1962.198
