State,DL_bitrate
D,1210.824
D,1296.296
D,1959.751
D,1302.774
D,988.439
D,4000.043
D,4141.498
D,4036.972
D,4392.509
D,4790.631
D,4799.155
D,10875.960
D,9898.790
D,9429.576
D,13901.238
D,10044.487
D,13960.224
D,10130.207
D,7216.395
D,5986.889
D,4906.834
D,4435.777
D,5842.058
D,5990.031
D,5644.180
D,5837.887
D,6197.017
D,7119.099
D,6166.051
D,7185.161
D,6096.177
D,7519.928
D,7239.542
D,7314.199
D,7478.650
D,7302.790
D,9963.914
D,10417.004
D,7113.530
D,7602.014
D,8153.572
D,7277.954
D,7731.808
D,7373.958
D,7640.038
D,2546.326
D,8071.162
D,15680.256
D,15815.525
D,15206.140
D,15185.406
D,16191.234
D,16897.132
D,15777.156
D,14599.023
D,15674.953
D,15101.731
D,16525.174
D,15820.601
D,16175.695
