State,DL_bitrate
D,689.685
D,1963.315
D,1868.315
D,2290.866
D,1974.959
D,2118.168
D,1993.809
D,2128.417
D,2388.266
D,1929.062
D,2092.201
D,2178.369
D,2406.618
D,2218.977
D,2399.121
D,2143.797
D,1971.372
D,2199.388
D,2401.900
D,2092.344
D,2066.589
D,2002.948
D,2291.748
D,1954.473
D,2089.540
D,2407.365
D,2514.470
D,2173.275
D,2115.912
D,2158.712
D,2195.450
D,2386.123
D,2164.259
D,2088.882
D,2520.184
D,2341.489
D,2509.626
D,2525.189
D,1995.469
D,2240.687
D,1820.704
D,1882.101
D,2231.882
D,2237.014
D,2394.231
D,2217.476
D,2076.637
D,2043.728
D,2462.194
D,2208.130
D,2308.151
D,2407.906
D,2142.050
D,2056.897
D,2031.395
D,2326.564
D,2013.853
D,2010.719
D,2340.522
D,2366.148
