State,DL_bitrate
D,715.114
D,2195.257
D,2105.948
D,2025.766
D,2188.623
D,2127.257
D,2253.094
D,2471.342
D,2059.321
D,2152.242
D,2337.408
D,2379.445
D,2302.435
D,1951.801
D,2031.263
D,2118.343
D,2115.083
D,2104.344
D,2433.892
D,2388.508
D,2397.118
D,2447.834
D,2078.375
D,2031.565
D,2185.812
D,2076.935
D,2179.360
D,1134.039
D,1080.772
D,1065.888
D,1073.065
D,1034.049
D,1122.166
D,1061.274
D,775.343
D,811.559
D,2351.792
D,2510.048
D,2226.263
D,2256.061
D,2142.046
D,2078.929
D,2001.307
D,2005.822
D,2207.882
D,2179.923
D,2169.438
D,2457.799
D,2446.136
D,2359.345
D,2412.974
D,2421.961
D,2373.686
D,2256.554
D,2223.649
D,2377.770
D,2014.399
D,2310.801
D,2352.518
D,2175.660
