State,DL_bitrate
D,699.699
D,1020.282
D,1070.339
D,1019.571
D,1000.844
D,995.311
D,950.040
D,2202.380
D,2082.562
D,2274.572
D,2194.503
D,2188.250
D,2094.228
D,1883.298
D,1875.084
D,1969.227
D,2039.289
D,1968.350
D,1869.459
D,1894.994
D,279.753
D,244.835
D,671.669
D,670.958
D,657.697
D,652.564
D,945.809
D,2097.058
D,2066.878
D,2188.143
D,1970.922
D,2144.853
D,1838.184
D,1830.002
D,2081.844
D,2090.359
D,2027.411
D,2286.842
D,2277.896
D,2116.504
D,2126.942
D,1968.810
D,2170.147
D,2004.904
D,2140.217
D,2187.546
D,2313.488
D,1897.925
D,2047.846
D,1978.200
D,2166.899
D,2043.789
D,2311.347
D,2065.339
D,1980.143
D,2162.496
D,2128.847
D,2034.985
D,2123.095
D,2244.553
