State,DL_bitrate
D,699.098
D,2222.895
D,2219.856
D,2245.685
D,1910.100
D,1920.955
D,2078.356
D,2250.393
D,2112.916
D,2313.259
D,2096.043
D,2320.919
D,2189.931
D,2023.020
D,2362.147
D,1905.542
D,2109.715
D,2346.489
D,2103.093
D,2539.390
D,2360.299
D,2391.303
D,2281.632
D,2092.179
D,1931.618
D,2092.694
D,2550.920
D,2030.177
D,2237.785
D,1912.139
D,1975.630
D,2199.441
D,2024.411
D,2367.330
D,2423.136
D,2555.705
D,2124.601
D,2503.014
D,2065.636
D,2201.667
D,1846.517
D,2025.342
D,2030.245
D,2297.034
D,2277.769
D,2078.518
D,2443.720
D,2210.427
D,2048.359
D,1998.078
D,2211.903
D,2208.274
D,2241.300
D,1958.980
D,2412.542
D,2192.363
D,2110.683
D,2282.189
D,2032.399
D,2307.384
