State,DL_bitrate
D,3643.283
D,7739.277
D,7459.706
D,7297.226
D,6945.564
D,1852.286
D,6237.037
D,8832.317
D,8215.051
D,7979.646
D,8341.698
D,1840.559
D,9268.470
D,9660.809
D,5294.340
D,1090.702
D,406.722
D,2018.141
D,4586.824
D,6473.799
D,6572.810
D,6129.942
D,3668.215
D,1689.644
D,6022.163
D,8108.996
D,7296.019
D,5718.937
D,6618.952
D,1739.796
D,2569.587
D,6545.025
D,5923.690
D,5480.371
D,3998.239
D,2062.956
D,3133.198
D,3455.309
D,3156.422
D,785.661
D,4008.351
D,1861.746
D,7324.188
D,7694.776
D,14445.183
D,10598.360
D,8860.988
D,1857.342
D,15406.788
D,14142.849
D,13910.836
D,14228.969
D,7244.243
D,2012.500
D,14851.807
D,15482.823
D,12778.540
D,14226.081
D,6715.423
D,2010.779
