State,DL_bitrate
D,26.085
D,1847.057
D,1933.034
D,1929.156
D,2087.813
D,2127.463
D,2097.694
D,1983.704
D,1880.268
D,2074.294
D,2103.607
D,2054.875
D,1651.067
D,1834.682
D,1659.766
D,1956.617
D,1918.991
D,2018.734
D,1994.429
D,2122.714
D,2211.394
D,2005.664
D,1808.050
D,1896.402
D,2002.675
D,1975.086
D,1921.796
D,1976.766
D,1882.254
D,1996.399
D,2197.387
D,1946.717
D,2033.481
D,2159.403
D,2102.497
D,2074.961
D,2025.266
D,2135.645
D,1891.243
D,1949.615
D,1832.759
D,1854.858
D,1819.535
D,2141.470
D,1969.994
D,2208.667
D,1894.636
D,2285.804
D,1961.638
D,2271.003
D,1954.864
D,2013.625
D,1690.132
D,1714.091
D,1891.748
D,1946.616
D,1857.428
D,1657.880
D,1874.627
D,2087.421
