State,DL_bitrate
D,1353.607
D,9296.805
D,8548.475
D,7626.682
D,6847.363
D,2114.466
D,8792.975
D,10436.328
D,9652.536
D,10609.730
D,7250.076
D,1931.649
D,12974.760
D,13652.961
D,11015.977
D,9689.383
D,7082.883
D,1966.712
D,10038.984
D,12099.766
D,10847.577
D,9830.976
D,8590.227
D,2144.893
D,12423.042
D,11879.058
D,12949.440
D,8359.235
D,3983.195
D,2138.238
D,7531.152
D,10985.808
D,13055.787
D,9829.505
D,8236.430
D,1826.427
D,11856.514
D,7330.592
D,9735.857
D,9653.719
D,7188.936
D,2258.193
D,12423.852
D,12472.958
D,11614.034
D,9817.743
D,8819.026
D,2000.469
D,12450.024
D,11269.844
D,11015.787
D,8063.146
D,9013.776
D,2338.303
D,11402.727
D,16594.718
D,13981.599
D,10411.880
D,8639.024
D,2080.458
