State,DL_bitrate
D,5829.921
D,17702.677
D,29700.138
D,32673.614
D,8640.876
D,1880.644
D,123401.965
D,150420.544
D,82009.090
D,39545.150
D,9234.724
D,1992.568
D,130101.680
D,154802.825
D,94507.902
D,35702.536
D,9429.208
D,2141.733
D,137937.997
D,149512.067
D,95550.607
D,33342.893
D,9438.784
D,1920.324
D,120449.434
D,145169.640
D,88398.169
D,36143.834
D,8147.016
D,1986.881
D,128358.106
D,138064.171
D,87000.291
D,40187.783
D,10146.462
D,2186.326
D,133077.722
D,158735.512
D,95539.042
D,29863.796
D,7586.266
D,1868.420
D,11528.898
D,13032.748
D,12898.392
D,12039.680
D,8990.686
D,2294.090
D,136565.605
D,158153.781
D,99373.354
D,40103.121
D,7992.225
D,2026.969
D,130339.076
D,144754.524
D,102156.880
D,35602.714
D,7908.976
D,1971.289
