State,DL_bitrate
D,5179.904
D,13835.848
D,21960.040
D,31144.073
D,6669.093
D,1978.221
D,84592.991
D,101107.020
D,76802.820
D,33267.747
D,6694.141
D,2095.287
D,162069.036
D,92098.801
D,64256.070
D,31102.089
D,7338.488
D,2258.307
D,179440.747
D,116781.695
D,67400.081
D,28695.708
D,7249.332
D,1850.239
D,148918.388
D,98933.436
D,73868.944
D,27736.099
D,6980.104
D,1807.862
D,162780.823
D,106964.633
D,86832.897
D,31076.728
D,7912.255
D,2071.325
D,90313.863
D,107576.556
D,71807.914
D,33704.887
D,7448.282
D,2088.667
D,81495.139
D,106882.539
D,78408.884
D,31497.200
D,7170.843
D,2237.156
D,91662.610
D,114224.158
D,71907.618
D,29057.575
D,6612.197
D,1857.719
D,122553.279
D,17759.489
D,16112.694
D,12827.314
D,6381.793
D,1771.496
