State,DL_bitrate
D,676.712
D,1835.783
D,1869.099
D,2181.794
D,1939.309
D,2084.995
D,2091.595
D,1841.806
D,1909.039
D,2139.784
D,2087.601
D,2109.600
D,2023.234
D,1864.132
D,1965.405
D,1833.960
D,2013.551
D,1828.849
D,2060.597
D,1923.207
D,1900.191
D,2011.889
D,1889.375
D,1925.672
D,2200.746
D,2091.185
D,2066.991
D,2186.854
D,2121.836
D,1914.948
D,1970.807
D,2167.416
D,1866.470
D,2214.816
D,1960.458
D,2228.268
D,1956.523
D,2175.996
D,2007.428
D,2178.471
D,2000.686
D,2094.328
D,2134.401
D,2088.499
D,2001.457
D,1940.223
D,2172.018
D,2120.724
D,1964.906
D,2003.761
D,2113.504
D,1911.874
D,1895.274
D,1961.525
D,2112.152
D,1985.256
D,2286.012
D,2251.201
D,1942.288
D,2185.302
