State,DL_bitrate
D,3481.794
D,13230.283
D,20617.390
D,26344.734
D,6873.504
D,1928.463
D,43452.996
D,30759.161
D,32086.223
D,31083.336
D,7811.435
D,1914.174
D,34222.849
D,31599.687
D,31630.548
D,29677.679
D,7792.805
D,1824.753
D,35808.427
D,33026.945
D,32462.649
D,26939.246
D,8288.133
D,1910.713
D,48224.161
D,46770.125
D,33372.731
D,27380.169
D,8061.369
D,2230.300
D,45441.243
D,45764.139
D,31631.618
D,27190.330
D,8338.090
D,1930.646
D,50538.239
D,49608.875
D,35537.458
D,29955.280
D,8555.373
D,2311.473
D,45364.156
D,52382.277
D,37194.157
D,15194.119
D,7767.262
D,1883.990
D,24141.948
D,25763.740
D,33102.818
D,32860.942
D,7622.269
D,2142.729
D,37096.400
D,34420.993
D,36388.357
D,29091.062
D,8303.802
D,2150.179
