State,DL_bitrate
D,4320.400
D,12292.041
D,20468.825
D,32510.472
D,34586.256
D,34252.870
D,36129.132
D,37586.440
D,40375.018
D,36637.142
D,52576.040
D,51355.154
D,46456.908
D,45530.508
D,49314.292
D,51024.601
D,50486.146
D,55229.391
D,55216.568
D,55177.638
D,57154.031
D,55700.738
D,51365.950
D,54029.953
D,56844.798
D,52839.118
D,50631.192
D,50912.614
D,48479.430
D,53095.171
D,56366.887
D,38599.691
D,41738.791
D,41417.536
D,40522.868
D,58243.478
D,57943.514
D,54509.389
D,55096.733
D,55514.728
D,58053.516
D,55587.280
D,20541.636
D,17513.414
D,21186.614
D,27764.650
D,27867.671
D,26911.653
D,27569.147
D,28286.510
D,35439.059
D,33539.152
D,33392.113
D,32880.197
D,30706.214
D,32669.779
D,30271.764
D,30050.688
D,25830.054
D,26353.073
