# C:\Users\Nima\AppData\Local\Programs\Python\Python313\python.exe -u C:\Users\Nima\PointCloudStreaming\train_dqn.py --out C:\Users\Nima\PointCloudStreaming\logs\train_runs\20260711_130607_full\sweep\trial_002_s44\abr_dqn.pkl --run-dir C:\Users\Nima\PointCloudStreaming\logs\train_runs\20260711_130607_full\sweep\trial_002_s44 --coverage-stride 60 --epochs 8 --eval-every 100 --eval-seeds 42,43,44 --lam 1.0 --lr 0.0001 --mu 4.3 --no-lstm-pred --playback-rate-min 0.9 --reward-spec {"stall_mode": "bounded", "stall_cap_s": 2.0, "event_penalty": 2.0} --seed 44 --segment-frames 5 --select-by qoe_quality --target-update 3000
==========================================================================================
🤖 DQN ABR training
   sequences: ['longdress', 'loot', 'redandblack', 'soldier'] | eval sequence: longdress
   train files: 4 | test files: 1 | frames/episode: 300
   coverage stride: 60 samples -> 219 episodes/epoch x 8 epochs = 1752 episodes (~105120 env steps)
   segment: 5 frames/request (60 decisions/episode) | playback-rate-min: 0.9 | eval seeds: [42, 43, 44]
   state_dim: 22 | actions: 6 | feature_spec: ['buffer', 'last_rep_onehot', 'tput_last', 'tput_mean', 'tput_std', 'rep_bitrates', 'rep_densities']
   reward: q[log_density] - 4.3*min(stall,2.0) + 2.0*new_event - 1.0*|dq|  (gamma=0.99, lr=0.0001, reward_norm=True, reward_scale=1.0)
   select-by: qoe_quality | out: C:\Users\Nima\PointCloudStreaming\logs\train_runs\20260711_130607_full\sweep\trial_002_s44\abr_dqn.pkl | run-dir: C:\Users\Nima\PointCloudStreaming\logs\train_runs\20260711_130607_full\sweep\trial_002_s44
==========================================================================================
[eval @ ep 0] untrained: reward=255.88 qoe=100.0 qoe_q=82.7
[ep    1] longdress    static_B_2020.01.16_10.43.34.csv@2417  reward=  140.37 qoe=  39.9 qoe_q=   -5.0 eps=0.999 loss=0.0000
[ep    2] loot         static_B_2020.01.16_10.43.34.csv@1277  reward=  174.41 qoe= 100.0 qoe_q=   42.9 eps=0.998 loss=0.7886
[ep    3] redandblack  static_B_2020.02.14_13.21.26.csv@850   reward=  132.65 qoe=  38.3 qoe_q=    1.2 eps=0.997 loss=0.6071
[ep    4] soldier      static_B_2020.02.27_18.39.27.csv@5236  reward=  149.73 qoe=  76.7 qoe_q=   27.5 eps=0.996 loss=0.2869
[ep    5] longdress    static_B_2020.01.16_10.43.34.csv@377   reward=  128.61 qoe=  10.8 qoe_q=  -19.0 eps=0.995 loss=0.1226
[ep    6] loot         static_B_2020.02.14_13.21.26.csv@850   reward=  133.53 qoe=  43.2 qoe_q=    4.0 eps=0.995 loss=0.1237
[ep    7] redandblack  static_B_2020.01.16_10.43.34.csv@2837  reward=  112.71 qoe=  27.4 qoe_q=   -9.8 eps=0.994 loss=0.1212
[ep    8] soldier      static_B_2020.01.16_10.43.34.csv@1937  reward=  119.05 qoe=  29.5 qoe_q=    7.4 eps=0.993 loss=0.1309
[ep    9] longdress    static_B_2020.02.27_18.39.27.csv@2776  reward=  164.61 qoe= 100.0 qoe_q=   38.8 eps=0.992 loss=0.1408
[ep   10] loot         static_B_2020.02.27_18.39.27.csv@1036  reward=  115.67 qoe=  36.6 qoe_q=   -7.3 eps=0.991 loss=0.1341
[ep   11] redandblack  static_B_2020.02.13_13.57.29.csv@2006  reward=  153.92 qoe=  68.0 qoe_q=   36.5 eps=0.990 loss=0.1224
[ep   12] soldier      static_B_2020.01.16_10.43.34.csv@77    reward=   64.14 qoe=   0.0 qoe_q=  -64.7 eps=0.989 loss=0.1390
[ep   13] longdress    static_B_2020.02.13_13.57.29.csv@2186  reward=  117.93 qoe=   1.7 qoe_q=   -4.6 eps=0.988 loss=0.1522
[ep   14] loot         static_B_2020.02.14_13.21.26.csv@151   reward=  167.37 qoe= 100.0 qoe_q=   38.9 eps=0.987 loss=0.1586
[ep   15] redandblack  static_B_2020.02.27_18.39.27.csv@2656  reward=  112.14 qoe=  59.6 qoe_q=    0.8 eps=0.986 loss=0.1657
[ep   16] soldier      static_B_2020.02.14_13.21.26.csv@391   reward=  178.84 qoe=  68.0 qoe_q=   46.1 eps=0.986 loss=0.1381
[ep   17] longdress    static_B_2020.02.27_18.39.27.csv@676   reward=  187.58 qoe=  80.0 qoe_q=   49.7 eps=0.985 loss=0.1183
[ep   18] loot         static_B_2020.01.16_10.43.34.csv@2717  reward=  128.26 qoe=  44.8 qoe_q=   13.5 eps=0.984 loss=0.1277
[ep   19] redandblack  static_B_2020.02.27_18.39.27.csv@4516  reward=  104.41 qoe=  13.9 qoe_q=  -12.8 eps=0.983 loss=0.1444
[ep   20] soldier      static_B_2020.01.16_10.43.34.csv@797   reward=  130.45 qoe=  66.4 qoe_q=   12.6 eps=0.982 loss=0.1512
[ep   21] longdress    static_B_2020.02.27_18.39.27.csv@3076  reward=   99.29 qoe=   0.0 qoe_q=  -17.2 eps=0.981 loss=0.1333
[ep   22] loot         static_B_2020.02.14_13.21.26.csv@511   reward=  164.48 qoe=  96.0 qoe_q=   40.8 eps=0.980 loss=0.1361
[ep   23] redandblack  static_B_2020.02.13_13.57.29.csv@2366  reward=   79.64 qoe=   0.0 qoe_q=  -22.8 eps=0.979 loss=0.1380
[ep   24] soldier      static_B_2020.02.27_18.39.27.csv@1936  reward=  122.52 qoe=  11.9 qoe_q=    2.5 eps=0.978 loss=0.1512
[ep   25] longdress    static_B_2020.02.27_18.39.27.csv@2836  reward=  195.85 qoe=  86.0 qoe_q=   52.2 eps=0.977 loss=0.1344
[ep   26] loot         static_B_2020.02.27_18.39.27.csv@4876  reward=   88.90 qoe=   2.6 qoe_q=  -13.6 eps=0.977 loss=0.1535
