episode,sequence,file,offset,reward,qoe,qoe_quality,epsilon,mean_loss
1,longdress,static_B_2020.02.27_18.39.27.csv,5178,18.3424,18.34,18.34,0.9986,0.000000
2,loot,driving_B_2019.12.17_07.32.39.csv,1166,17.8509,17.85,17.85,0.9970,0.000000
3,redandblack,driving_B_2019.12.17_07.32.39.csv,2246,38.1827,38.18,38.18,0.9955,0.000000
4,soldier,static_B_2020.02.27_18.39.27.csv,4518,13.2804,13.28,13.28,0.9940,1.740658
5,longdress,driving_B_2020.01.16_07.26.43.csv,211,-113.8595,-113.86,-113.86,0.9925,2.053224
6,loot,driving_B_2020.02.14_09.38.22.csv,421,-37.3267,-37.33,-37.33,0.9910,2.161144
7,redandblack,driving_B_2020.01.16_09.56.56.csv,1570,29.5307,29.53,29.53,0.9894,2.092972
8,soldier,driving_B_2020.02.13_15.02.01.csv,81,23.8940,23.89,23.89,0.9879,1.802637
9,longdress,static_B_2019.12.16_13.40.04.csv,240,46.6669,46.67,46.67,0.9864,1.784179
10,loot,driving_B_2020.01.16_07.26.43.csv,31,-15.6265,-15.63,-15.63,0.9849,1.674256
11,redandblack,static_B_2020.02.27_18.39.27.csv,1818,-29.5216,-29.52,-29.52,0.9834,1.792522
12,soldier,driving_B_2019.12.17_07.32.39.csv,2066,17.5179,17.52,17.52,0.9819,1.811866
13,longdress,static_B_2020.02.27_18.39.27.csv,318,46.8476,46.85,46.85,0.9803,1.761902
14,loot,static_B_2020.02.27_18.39.27.csv,3558,12.0029,12.00,12.00,0.9788,1.607674
15,redandblack,driving_B_2020.02.13_13.03.24.csv,1879,-596.8578,-596.86,-596.86,0.9773,2.688028
16,soldier,static_B_2020.02.27_18.39.27.csv,378,47.4573,47.46,47.46,0.9758,3.689772
17,longdress,driving_B_2020.02.13_15.02.01.csv,741,-23.3620,-23.36,-23.36,0.9743,3.270715
18,loot,static_B_2020.02.27_18.39.27.csv,2538,10.7269,10.73,10.73,0.9727,2.458862
19,redandblack,static_B_2020.02.14_13.21.26.csv,367,28.0317,28.03,28.03,0.9712,3.901935
20,soldier,driving_B_2020.02.27_17.30.15.csv,150,-435.0208,-435.02,-435.02,0.9697,3.191299
21,longdress,driving_B_2019.12.17_07.32.39.csv,2288,40.7835,40.78,40.78,0.9682,4.418890
22,loot,driving_B_2020.02.13_13.03.24.csv,1519,-43.1180,-43.12,-43.12,0.9667,2.996672
23,redandblack,static_B_2020.02.27_18.39.27.csv,2838,38.7274,38.73,38.73,0.9651,4.314651
24,soldier,driving_B_2020.02.13_15.02.01.csv,261,19.2783,19.28,19.28,0.9636,2.875390
25,longdress,driving_B_2020.01.16_07.26.43.csv,1171,-40.6944,-40.69,-40.69,0.9621,2.799574
26,loot,driving_B_2020.02.27_17.30.15.csv,720,-290.2296,-290.23,-290.23,0.9606,3.039576
27,redandblack,driving_B_2020.02.13_13.03.24.csv,1099,-141.2975,-141.30,-141.30,0.9591,5.021296
28,soldier,driving_B_2020.01.16_09.56.56.csv,76,-147.2940,-147.29,-147.29,0.9575,3.818942
29,longdress,static_B_2020.02.14_13.21.26.csv,667,38.0234,38.02,38.02,0.9560,3.755280
